k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0003333333333333333,0.00033333333333333354
8,0.006666666666666668,0.001750752438129634
9,0.107,0.0043982755241352145
10,0.7726666666666665,0.008589399151150083
11,0.10566666666666667,0.004386062914815554
12,0.007333333333333333,0.0015853737608796932
13,0.0003333333333333333,0.0003333333333333334
