k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0023333333333333335,0.000920186554465537
8,0.018666666666666668,0.0021831819724668425
9,0.16433333333333336,0.00517916545297329
10,0.6283333333333332,0.00953014977790339
11,0.16566666666666666,0.005686914468196472
12,0.01900000000000001,0.0018784929151274183
13,0.0016666666666666668,0.0006920456654478329
