k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0003333333333333333,0.0003333333333333334
8,0.001,0.0005570860145311559
9,0.044000000000000025,0.004085297439895141
10,0.9083333333333335,0.007879601678090332
11,0.045666666666666696,0.003826205266748638
12,0.0006666666666666666,0.0004632055558531006
