k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0016666666666666668,0.0008419098886082751
7,0.022666666666666675,0.0023941179516230033
8,0.09566666666666666,0.004438166063551794
9,0.23600000000000002,0.006188606513158891
10,0.3,0.008576900278702358
11,0.2290000000000001,0.007555921785129098
12,0.08033333333333337,0.00485380129106869
13,0.028333333333333353,0.002540853930732345
14,0.004333333333333333,0.0011430281754889883
15,0.002,0.0008840866447369844
