deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,3.3333333333333335e-05,3.333333333333333e-05
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.022466666666666676,0.0005354841687848083
81,0.020766666666666676,0.0006655450334657162
82,0.019300000000000005,0.0007476399649840686
83,0.020733333333333343,0.0008007659168819853
84,0.018333333333333344,0.0005819770768747364
85,0.018133333333333338,0.0006097546771313237
86,0.01860000000000001,0.0007916228058025277
87,0.017366666666666676,0.0007087034192089576
88,0.017366666666666673,0.0007294831004689085
89,0.014000000000000005,0.0005773502691896258
90,0.017100000000000004,0.0007036032058371876
91,0.015200000000000009,0.0006331820751015343
92,0.014700000000000006,0.0007461009761866464
93,0.013600000000000006,0.0006299060320360507
94,0.013400000000000006,0.0007040114941590413
95,0.013600000000000004,0.000723338365362019
96,0.012666666666666672,0.0006257562474526752
97,0.011733333333333339,0.000514018053561325
98,0.01193333333333334,0.0005272643197062069
99,0.011200000000000007,0.000670220413221539
100,0.011600000000000004,0.0005805269108774144
101,0.011500000000000005,0.0007155899422974314
102,0.010933333333333338,0.0007286159660984926
103,0.010100000000000005,0.0005410717334047816
104,0.01036666666666667,0.0005682870679250771
105,0.009500000000000005,0.00041729837171319373
106,0.009033333333333338,0.00045859188109904605
107,0.009000000000000003,0.0005119267188936728
108,0.008466666666666671,0.0004617142802950246
109,0.009800000000000003,0.0006128883943329698
110,0.009766666666666672,0.0007106469989299346
111,0.007433333333333336,0.0005396536422927642
112,0.009033333333333338,0.0006241929655463507
113,0.007900000000000003,0.000551591219621214
114,0.00666666666666667,0.0004656804027956219
115,0.00836666666666667,0.0004733916104645683
116,0.007133333333333336,0.00040890471400327434
117,0.007900000000000003,0.0004779025053268722
118,0.007000000000000003,0.0005445656288620602
119,0.006800000000000003,0.0005411779404395479
120,0.0059333333333333365,0.000449606042963984
121,0.006900000000000003,0.0006367121004430297
122,0.006800000000000002,0.0004482404937417914
123,0.00656666666666667,0.0004333333333333333
124,0.005933333333333336,0.00046469204567972503
125,0.0065666666666666694,0.00045658233972657286
126,0.005700000000000002,0.00032571759857733895
127,0.005333333333333335,0.00038156764764822604
128,0.005533333333333336,0.00037671701423251446
129,0.0056000000000000025,0.0004927054096411517
130,0.005200000000000002,0.00040796664276530675
131,0.006500000000000002,0.0003737046593418298
132,0.005433333333333334,0.0004463989590616682
133,0.005666666666666669,0.0004480695074705533
134,0.005400000000000002,0.0004950327981703514
135,0.004633333333333335,0.00041379469986920647
136,0.005466666666666669,0.0005290054284173455
137,0.005666666666666668,0.00044806950747055326
138,0.005066666666666667,0.0004122640971801386
139,0.005366666666666669,0.0004328025042243116
140,0.004133333333333335,0.0004117061035603094
141,0.0045333333333333345,0.0003736533931835062
142,0.004733333333333335,0.00042597645321932763
143,0.0039000000000000016,0.0004021493975266337
144,0.004466666666666669,0.0003827707015455673
145,0.004366666666666669,0.0003233564395109213
146,0.004366666666666668,0.00046357762517121857
147,0.004766666666666669,0.0004002393919658909
148,0.003966666666666669,0.00036666666666666667
149,0.004033333333333335,0.0003012744322455926
150,0.004333333333333334,0.0003566553870812827
151,0.0038666666666666684,0.000298399305618947
152,0.004466666666666669,0.0003448582361857319
153,0.003566666666666668,0.00036729309081357214
154,0.003900000000000002,0.00028907303297057054
155,0.003633333333333335,0.000333850174026191
156,0.004666666666666669,0.00036932163141759
157,0.004366666666666669,0.0003967782128489049
158,0.003566666666666668,0.000348010216963685
159,0.0035666666666666685,0.0003577815853775164
160,0.004433333333333335,0.00037656442514332774
161,0.004300000000000002,0.00038996021017180895
162,0.0042333333333333355,0.00024298589587436908
163,0.0046000000000000025,0.0003575137647056725
164,0.004000000000000002,0.00032870347885517466
165,0.003400000000000001,0.0003055050463303893
166,0.003666666666666668,0.00040210175796033185
167,0.003400000000000001,0.0003732430104202706
168,0.0039000000000000016,0.0003007653073659635
169,0.0038000000000000004,0.00038176841990502784
170,0.004066666666666668,0.0004094665251873981
171,0.0033000000000000013,0.00035282114253639855
172,0.003966666666666669,0.000390941490561114
173,0.003666666666666668,0.00031562138431599963
174,0.003466666666666668,0.00036113910884685055
175,0.003766666666666668,0.00029039542337252637
176,0.003133333333333335,0.00027431558859385645
177,0.0042333333333333355,0.000337956445991156
178,0.003200000000000001,0.00036325476320140076
179,0.003733333333333334,0.0003951817080476764
180,0.003200000000000001,0.00028121248153329705
181,0.0033333333333333344,0.00034685229336125443
182,0.0025000000000000014,0.00025257296658248257
183,0.0031333333333333348,0.0002700929313604509
184,0.0032666666666666677,0.00031416129298126916
185,0.002833333333333335,0.000288010749054408
186,0.002400000000000001,0.0002564120247507546
187,0.0026666666666666674,0.00024132456960019701
188,0.003700000000000001,0.00038101497843667955
189,0.002633333333333334,0.00036351835424051394
190,0.0025666666666666676,0.00026558689438191965
191,0.0023000000000000013,0.0002543867993394329
192,0.0026333333333333343,0.00026902691115797894
193,0.002500000000000001,0.00028667735879552296
194,0.0028333333333333344,0.00031470962106975653
195,0.002300000000000001,0.0003149530160180254
196,0.002766666666666668,0.00026122317640806745
197,0.0025000000000000014,0.0003134898117466746
198,0.002366666666666668,0.000308810596764958
199,0.0023333333333333344,0.0002596785516587206
200,0.002333333333333334,0.000329867034631226
201,0.0022666666666666673,0.00028741148895733854
202,0.0027333333333333337,0.0002991687077700678
203,0.0022666666666666673,0.000270942727685804
204,0.002200000000000001,0.00026867063115639753
205,0.0021333333333333343,0.00033470980168049487
206,0.002033333333333334,0.00027326604161863165
207,0.002466666666666667,0.00029839930561894695
208,0.002300000000000001,0.0002543867993394329
209,0.0023000000000000013,0.00032571759857733895
210,0.001966666666666667,0.0003050657865110686
211,0.0022333333333333346,0.00023333333333333339
212,0.0017000000000000008,0.00021522508933779024
213,0.0015333333333333338,0.0002570090267806625
214,0.001833333333333334,0.0002148687561640336
215,0.0016666666666666672,0.00026838526662429924
216,0.0014000000000000006,0.0001701925886793527
217,0.0014000000000000004,0.00023292246255614418
218,0.0015666666666666672,0.00022835409755406585
219,0.0014000000000000004,0.00020114614118829752
220,0.0014666666666666673,0.000196131162618773
221,0.0012666666666666668,0.000172429118092866
222,0.0014000000000000004,0.00022793425145972634
223,0.0014333333333333338,0.00023333333333333336
224,0.0012000000000000003,0.0001881549862495669
225,0.0016333333333333339,0.0003268917826252179
226,0.0013000000000000004,0.00022565358457131827
227,0.001233333333333334,0.0001491996528094735
228,0.0015333333333333338,0.00023844965411569106
229,0.0011333333333333336,0.00017109070883990457
230,0.0013333333333333337,0.00018774728265834865
231,0.0008666666666666668,0.0001710907088399046
232,0.0013666666666666669,0.0001760572877854691
233,0.0012000000000000003,0.0001881549862495669
234,0.0012666666666666668,0.00018528222234124035
235,0.0009333333333333334,0.000172429118092866
236,0.0011333333333333336,0.00021831819724668435
237,0.001166666666666667,0.00019228411290751076
238,0.0010000000000000002,0.0001976877835631604
239,0.0007666666666666669,0.0001837247649938098
240,0.0009666666666666668,0.0001760572877854691
241,0.0011333333333333336,0.00020752140636478173
