deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0026666666666666666,0.0008211756827352534
5,0.02233333333333334,0.0023820851164296597
6,0.109,0.005036647306686664
7,0.23500000000000001,0.007786667060305453
8,0.2919999999999999,0.010073294613373326
9,0.20033333333333342,0.007723428059881738
10,0.09699999999999999,0.005009186962271274
11,0.032333333333333346,0.0028236820069951845
12,0.008,0.001618854426800759
13,0.0006666666666666666,0.00046320555585310075
14,0.0006666666666666666,0.0004632055558531009
