deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0026666666666666666,0.0008211756827352531
5,0.03700000000000002,0.0026326857926381227
6,0.12633333333333335,0.005174724898753341
7,0.2163333333333334,0.006822601609379411
8,0.26599999999999996,0.00790169485675038
9,0.1953333333333333,0.00550304687461542
10,0.10033333333333336,0.0046109149198903495
11,0.03566666666666667,0.0032406659360094897
12,0.014666666666666666,0.00233579508889757
13,0.005,0.0014182715723279388
14,0.0006666666666666666,0.00046320555585310075
