deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.016333333333333335,0.0019466052580457448
5,0.06166666666666669,0.003393141606488863
6,0.143,0.006611553802107409
7,0.1936666666666667,0.008393803589393668
8,0.20900000000000002,0.006367121004430296
9,0.17600000000000005,0.0076052008822759
10,0.10766666666666666,0.006551008228682096
11,0.05533333333333335,0.004060839993885341
12,0.02300000000000001,0.002675989450694805
13,0.008666666666666666,0.0016423513654705059
14,0.003666666666666666,0.0011227361214762054
15,0.0013333333333333333,0.0006312427686319993
16,0.0003333333333333333,0.0003333333333333335
17,0.0,0.0
18,0.0003333333333333333,0.0003333333333333334
