deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.016333333333333342,0.002323460228398626
5,0.06566666666666669,0.003856129121381477
6,0.14733333333333337,0.006762529169348073
7,0.20066666666666666,0.006268573933287228
8,0.19366666666666668,0.007496870355961854
9,0.16766666666666666,0.00820265352823186
10,0.10366666666666671,0.00549782262717221
11,0.06100000000000003,0.0037859388972001826
12,0.028666666666666677,0.002905932629027115
13,0.008333333333333333,0.001666666666666667
14,0.006000000000000001,0.0012317635241028792
15,0.0006666666666666666,0.0004632055558531008
16,0.0003333333333333333,0.00033333333333333354
