deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.016333333333333342,0.002273451643532127
5,0.07233333333333335,0.004143498808432184
6,0.13833333333333334,0.004370310842290003
7,0.2003333333333334,0.007943526726727717
8,0.20100000000000004,0.0082119901125851
9,0.16433333333333336,0.006809110417251986
10,0.10666666666666666,0.00475450985745895
11,0.05466666666666669,0.0032776966026704015
12,0.024000000000000007,0.0027792333351186046
13,0.013333333333333338,0.0016838197772165505
14,0.006666666666666667,0.0015412588774125731
15,0.001,0.0005570860145311556
16,0.001,0.0005570860145311558
