deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0013333333333333333,0.0006312427686319993
6,0.006000000000000001,0.0014855627054164147
7,0.042333333333333355,0.003020365104417788
8,0.114,0.005042349388561034
9,0.22066666666666665,0.0070128508203406445
10,0.257,0.005532557763123567
11,0.1913333333333333,0.006097546771313237
12,0.10966666666666665,0.00582273256808064
13,0.03933333333333335,0.0033195115737292744
14,0.014333333333333333,0.0020724427994731533
15,0.003666666666666666,0.0011227361214762057
16,0.0003333333333333333,0.00033333333333333343
