deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.001,0.0005570860145311558
6,0.011333333333333336,0.0017768196651898479
7,0.05366666666666668,0.003996646103500828
8,0.12666666666666668,0.00557773351022717
9,0.21199999999999994,0.0072777412183574735
10,0.23700000000000004,0.007065376156290976
11,0.17066666666666666,0.005423095212682861
12,0.10266666666666666,0.005651433209196376
13,0.05166666666666669,0.0046009327723276865
14,0.02233333333333334,0.002567853136727404
15,0.009666666666666667,0.0017605728778546906
16,0.0013333333333333333,0.0006312427686319993
