deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0023333333333333335,0.0007854032324531729
6,0.016333333333333335,0.0023234602283986254
7,0.06533333333333337,0.003674495299876197
8,0.137,0.006272545542776624
9,0.19966666666666663,0.007512186778267089
10,0.20766666666666675,0.00670706152718923
11,0.167,0.00825108839912135
12,0.104,0.006038192619894013
13,0.05400000000000003,0.0035428412521493306
14,0.029000000000000012,0.002461193057110274
15,0.013000000000000003,0.002675989450694805
16,0.003999999999999999,0.0010283342182227603
17,0.0006666666666666666,0.0004632055558531008
