deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0036666666666666666,0.0011227361214762054
6,0.033000000000000015,0.003656202413974645
7,0.08533333333333332,0.0056065096264584155
8,0.13633333333333336,0.0063514562242514404
9,0.1743333333333333,0.007931942310194933
10,0.18000000000000005,0.007046642634176442
11,0.15333333333333338,0.004944132324730442
12,0.10633333333333334,0.006204991193290468
13,0.06500000000000003,0.0035477044545102294
14,0.03500000000000002,0.0032430296605659254
15,0.018333333333333337,0.002585695990403604
16,0.005333333333333333,0.0013333333333333333
17,0.003333333333333333,0.0008753762190648173
18,0.0006666666666666666,0.00046320555585310075
