deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,3.3333333333333335e-05,3.333333333333332e-05
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.05913333333333335,0.0008314691793257177
31,0.05493333333333335,0.0013450063738116148
32,0.05103333333333333,0.001107428764044419
33,0.04550000000000001,0.0010718444731921903
34,0.040866666666666676,0.001360977786886497
35,0.03930000000000001,0.0009804409048056347
36,0.03426666666666668,0.0008440914769478121
37,0.03310000000000001,0.0010453509557510601
38,0.029633333333333345,0.001055345815016116
39,0.026966666666666677,0.0010131132549882813
40,0.026033333333333346,0.001043296426213658
41,0.024233333333333346,0.0009317926528432816
42,0.02213333333333334,0.0008451801594427714
43,0.019933333333333345,0.0008050606221670419
44,0.01970000000000001,0.0009286623676576155
45,0.019300000000000005,0.0006254193995131238
46,0.01673333333333334,0.0005752227621136353
47,0.016833333333333343,0.0007319998325063142
48,0.01610000000000001,0.0008391977559331402
49,0.013633333333333341,0.0006092832294096454
50,0.014333333333333339,0.0005410363264268029
51,0.011800000000000007,0.0006563570657052071
52,0.012100000000000005,0.000711724472066214
53,0.011966666666666672,0.00069395308287092
54,0.011500000000000005,0.0006356280268409718
55,0.01106666666666667,0.0005004212784631538
56,0.010033333333333339,0.0005218960422605281
57,0.008966666666666671,0.0005413549058608566
58,0.009300000000000004,0.0006345421011729006
59,0.008600000000000003,0.0005725522613299358
60,0.007966666666666669,0.00044845413490245703
61,0.006633333333333336,0.00038201923684286855
62,0.007133333333333336,0.0005503046874615422
63,0.006833333333333335,0.000567477445667223
64,0.006433333333333335,0.0004306726450601026
65,0.006800000000000003,0.00039942487389377424
66,0.005933333333333336,0.00046221190675197344
67,0.006066666666666669,0.000464692045679725
68,0.0055333333333333345,0.0005354841687848083
69,0.005300000000000002,0.0005145023262125846
70,0.005533333333333335,0.0005544663652482186
71,0.0048666666666666684,0.0004060839993885341
72,0.004966666666666669,0.0003879902040869498
73,0.00496666666666667,0.0003967782128489049
74,0.004833333333333336,0.00033590958462381747
75,0.004700000000000002,0.0003429084526466965
76,0.005033333333333335,0.00042745795876718675
77,0.004133333333333334,0.0004836007979736658
78,0.003566666666666668,0.000305818417062412
79,0.003266666666666668,0.00032495210375038463
80,0.003833333333333335,0.000311035842016892
81,0.0033666666666666684,0.00032689178262521794
82,0.003766666666666668,0.00032050008816443407
83,0.003466666666666668,0.00030973972512095976
84,0.0031000000000000008,0.00036937349879112254
85,0.003800000000000002,0.0003437454283917531
86,0.0026666666666666674,0.00023160277792655038
87,0.0026333333333333343,0.00023724149068873806
88,0.002966666666666668,0.0002558885054141063
89,0.0024333333333333342,0.00028236820069951844
90,0.0023333333333333335,0.0003007016061458557
91,0.002400000000000001,0.0002564120247507546
92,0.0027666666666666673,0.0002823682006995185
93,0.0029333333333333342,0.0003680746217862149
94,0.0028666666666666684,0.0002570090267806626
95,0.0025000000000000014,0.0002385299807658105
96,0.0027000000000000014,0.00032216937074817627
97,0.0024333333333333342,0.00029432694829121826
98,0.0025000000000000014,0.00028263944783286064
99,0.0021000000000000007,0.0002850690579773469
100,0.0021000000000000007,0.0002727046315924136
101,0.002066666666666667,0.0002534059182161561
102,0.002366666666666668,0.0002603416558635551
103,0.0022,0.00026867063115639753
104,0.002066666666666667,0.00026232091135934717
105,0.0023333333333333344,0.00029295691626802736
106,0.0018000000000000006,0.00019416783828762004
107,0.0019333333333333342,0.00023456162748438337
108,0.0019333333333333336,0.0002792985192142076
109,0.002166666666666667,0.0002148687561640336
110,0.0015000000000000005,0.00022360679774997895
111,0.0017666666666666675,0.00022326384233686198
112,0.0012000000000000001,0.00018194353045893682
113,0.0012666666666666668,0.00019729977968850878
114,0.001766666666666667,0.0002567853136727404
115,0.0016666666666666672,0.00025967855165872077
116,0.0016666666666666672,0.00024132456960019701
117,0.0014666666666666673,0.0001840373108931074
118,0.0016333333333333339,0.00022734516435321268
119,0.0016000000000000005,0.0002779233335118605
120,0.0016000000000000005,0.00022283440581246226
121,0.0012333333333333337,0.00020724427994731537
122,0.0016000000000000005,0.0002067815772491717
123,0.001066666666666667,0.00020862623088806304
124,0.0010000000000000005,0.00017939874036898088
125,0.0018333333333333337,0.0002673124364808305
126,0.0013666666666666673,0.0001396492596071038
127,0.001166666666666667,0.0001799318730164366
128,0.0012000000000000001,0.0002111816780628123
129,0.0017333333333333343,0.00017242911809286596
130,0.0009333333333333334,0.00015111336486937747
131,0.0013666666666666673,0.0001760572877854691
132,0.0010333333333333336,0.000216997978343956
133,0.0011000000000000003,0.00014660918413784052
134,0.0009333333333333336,0.00020304199969426706
135,0.0011000000000000003,0.00018162738160070043
136,0.0010666666666666672,0.0001585373760879694
137,0.0013000000000000004,0.00024982752671282694
138,0.001166666666666667,0.00020388938478021275
139,0.0012333333333333335,0.0002232638423368619
140,0.0010333333333333334,0.00016940282762593675
141,0.0010333333333333336,0.0001946605258045745
142,0.0011000000000000003,0.0001466091841378405
143,0.0008333333333333336,0.00015962119910295478
144,0.0010000000000000002,0.00016609095970747994
145,0.0006000000000000001,0.0001485562705416415
146,0.0008000000000000001,0.0001618854426800759
147,0.0006333333333333334,0.00013116045567967356
148,0.0008000000000000003,0.00019416783828762004
149,0.0008333333333333334,0.00023035870745343422
150,0.0011000000000000003,0.00018162738160070043
151,0.0006333333333333335,0.00013116045567967358
152,0.0008333333333333336,0.00015225004639852325
153,0.0006000000000000001,0.00015610194134588467
154,0.0004333333333333334,0.00010376070318239084
155,0.0007000000000000002,0.0001671258043593467
156,0.0007333333333333336,0.0001433052632230685
157,0.0008333333333333336,0.0001734261466806272
158,0.0005333333333333335,0.00012441433680675682
159,0.0005000000000000001,0.00012456821978060992
160,0.0006333333333333335,0.0001476508255429847
161,0.0009666666666666668,0.0001760572877854691
162,0.0007333333333333336,0.00017242911809286604
163,0.0006333333333333334,0.00013964925960710374
164,0.0005333333333333334,0.0001416920193676779
165,0.0005333333333333334,0.00016423513654705062
166,0.0003666666666666668,0.00013116045567967353
167,0.0003333333333333334,9.980824526939041e-05
168,0.00043333333333333337,0.00015671434833218072
169,0.0006666666666666668,0.0001541258877412573
170,0.0005000000000000002,0.00010449660391555824
171,0.0008000000000000003,0.00016883645082279116
172,0.0005666666666666668,0.00014128583022990945
173,0.0005333333333333335,0.00011480451484306914
174,0.0004,0.00010283342182227608
175,0.0003333333333333334,0.00011072730647165334
176,0.00023333333333333333,7.854032324531729e-05
177,0.0005666666666666669,0.00012395154163756698
178,0.00030000000000000003,0.00010880753861644942
179,0.0005666666666666669,0.00013290159987389973
180,0.0003666666666666667,0.00012208281844464016
181,0.0005000000000000001,0.00013347693416475742
182,0.00016666666666666666,8.419098886082755e-05
183,0.00013333333333333334,6.31242768631999e-05
184,0.0002,7.427813527082073e-05
185,0.0004,0.00012317635241028798
186,0.0002666666666666667,8.211756827352531e-05
187,0.0003666666666666668,0.00011227361214762053
188,0.00016666666666666666,6.920456654478335e-05
189,0.0002666666666666667,0.00011678975444487849
190,0.00023333333333333333,7.854032324531729e-05
191,0.00030000000000000003,8.50962943396763e-05
192,0.00040000000000000013,9.097176522946841e-05
193,0.0002,0.00011141720290623109
194,0.00043333333333333337,0.00012395154163756696
195,0.00030000000000000003,9.767410038007761e-05
196,0.00030000000000000003,9.767410038007758e-05
197,0.00023333333333333333,7.854032324531729e-05
198,0.0003333333333333334,9.980824526939041e-05
199,0.00030000000000000003,0.00011890303206597711
200,0.00036666666666666667,0.00011227361214762053
201,0.00023333333333333333,7.854032324531729e-05
202,0.00016666666666666666,6.920456654478333e-05
203,0.0002666666666666667,9.509019714917902e-05
204,0.00016666666666666666,6.920456654478335e-05
205,0.0004333333333333335,0.00011430281754889884
206,0.00023333333333333333,7.854032324531729e-05
207,0.0004333333333333335,0.00010376070318239084
208,0.0002,8.840866447369843e-05
209,0.0005666666666666667,0.00012395154163756698
210,0.0003333333333333334,0.00012983927582936036
211,0.00023333333333333333,0.00011430281754889888
212,0.0003333333333333334,8.75376219064817e-05
