deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,3.3333333333333335e-05,3.333333333333333e-05
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,3.3333333333333335e-05,3.3333333333333315e-05
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,3.3333333333333335e-05,3.3333333333333315e-05
48,0.0,0.0
49,0.0,0.0
50,0.03616666666666667,0.000673101132148518
51,0.035433333333333344,0.000757617762680827
52,0.03223333333333335,0.000998485443097008
53,0.029866666666666687,0.0005925462944877059
54,0.027133333333333346,0.0010490645349393109
55,0.02726666666666668,0.0009058346419007348
56,0.02536666666666668,0.0009401434634143698
57,0.024700000000000007,0.0011008356282659866
58,0.024400000000000015,0.001105472281659401
59,0.02136666666666668,0.0007899997575051765
60,0.02140000000000001,0.0008611673445981906
61,0.020366666666666675,0.000695607455250996
62,0.019333333333333338,0.0007883247672738172
63,0.018566666666666676,0.0007636622791708076
64,0.016166666666666673,0.0007319998325063143
65,0.01623333333333334,0.0007345079412156225
66,0.014866666666666672,0.0006976699040514483
67,0.01533333333333334,0.0007780514023342734
68,0.01433333333333334,0.0006649402934623017
69,0.014366666666666672,0.0007648654503166701
70,0.014200000000000006,0.000616627833508569
71,0.012033333333333339,0.0006922947570589719
72,0.011800000000000007,0.000584079981926582
73,0.011733333333333339,0.0005272643197062069
74,0.01233333333333334,0.0004920829136128706
75,0.010733333333333338,0.0005691965164418189
76,0.011200000000000007,0.0007101885778382766
77,0.009166666666666668,0.0005165832339012685
78,0.010466666666666673,0.0004836007979736657
79,0.009533333333333338,0.0007171676944172185
80,0.009200000000000005,0.000510577766038058
81,0.010166666666666673,0.0005468474609924324
82,0.008166666666666671,0.0006122942222162373
83,0.008100000000000003,0.0005216023058971666
84,0.008100000000000005,0.00043773187615513994
85,0.007033333333333337,0.0005240938174620224
86,0.007200000000000002,0.00048280787926033487
87,0.007100000000000001,0.0004826888291095271
88,0.007200000000000002,0.0005128240495015092
89,0.007166666666666669,0.0005447414937556686
90,0.00656666666666667,0.0004787035493106411
91,0.005766666666666669,0.0003765644251433278
92,0.006000000000000003,0.0003775297811195614
93,0.005700000000000002,0.0003718546249127009
94,0.005500000000000002,0.00039754996794301754
95,0.005733333333333337,0.0004546903287064253
96,0.005733333333333336,0.0004418699380423993
97,0.006033333333333334,0.0005763207387121616
98,0.005166666666666668,0.0004182155120979935
99,0.0043,0.0004015773497299019
100,0.005566666666666668,0.0004665434977030995
101,0.0055333333333333345,0.000648133187201898
102,0.0045333333333333345,0.0004666666666666666
103,0.004533333333333335,0.0003736533931835062
104,0.004366666666666669,0.000326891782625218
105,0.004266666666666669,0.0003029864127044724
106,0.004866666666666669,0.00036744952998761965
107,0.004300000000000001,0.00034290845264669655
108,0.003100000000000001,0.0002930223011402327
109,0.004733333333333336,0.00046221190675197344
110,0.0038000000000000017,0.0003437454283917531
111,0.004133333333333335,0.00028661052644613703
112,0.004066666666666668,0.0003353959174705899
113,0.0032666666666666677,0.00029530165108596936
114,0.0039000000000000016,0.0003630965167276741
115,0.003933333333333335,0.0004313393557823622
116,0.003366666666666668,0.00028960271373170224
117,0.0033666666666666684,0.000316167180181237
118,0.003233333333333335,0.0003704093210680579
119,0.0029333333333333342,0.00035536393303796956
120,0.002900000000000001,0.00023659461425453633
121,0.003100000000000001,0.000255288883019029
122,0.0034333333333333347,0.00036415019426697326
123,0.0035333333333333345,0.0003060062854637058
124,0.0030333333333333345,0.0002690269111579789
125,0.0033000000000000004,0.00038101497843667955
126,0.003233333333333334,0.000274106000694728
127,0.0032666666666666673,0.000270942727685804
128,0.0028000000000000013,0.00027291529568840517
129,0.0032666666666666677,0.0002953016510859694
130,0.003300000000000002,0.00024044977012678336
131,0.0026666666666666674,0.000236513630300682
132,0.002500000000000001,0.0002525729665824825
133,0.002700000000000001,0.00030000000000000003
134,0.0022666666666666673,0.0003067566084996988
135,0.002966666666666668,0.00032335643951092127
136,0.0026666666666666674,0.0003082517754825147
137,0.002500000000000001,0.00031348981174667467
138,0.0029000000000000015,0.000296919045431966
139,0.0030666666666666676,0.0002953016510859694
140,0.0025333333333333336,0.00029059326290271155
141,0.0023666666666666675,0.00022223180055985824
142,0.0022666666666666673,0.00027929851921420747
143,0.0025666666666666676,0.0002782677670726003
144,0.002200000000000001,0.00021118167806281223
145,0.0021000000000000003,0.0003156820749009882
146,0.002000000000000001,0.00021971768720102056
147,0.002300000000000001,0.0002042648719947571
148,0.002700000000000001,0.0002588657842451829
149,0.002233333333333334,0.00026122317640806745
150,0.0023333333333333344,0.0002640677957765458
151,0.0020666666666666676,0.00024882867361351364
152,0.0022333333333333346,0.0002072442799473154
153,0.002466666666666668,0.00022860563509779767
154,0.0018000000000000008,0.0002599734734478726
155,0.0020666666666666676,0.00025790193865437655
156,0.0020666666666666676,0.0002394117951623003
157,0.002166666666666668,0.0002839917974100107
158,0.001833333333333334,0.0002094510248262498
159,0.001966666666666667,0.0003125105362208483
160,0.0016333333333333339,0.00020613204859006937
161,0.002133333333333334,0.00033470980168049487
162,0.0020666666666666676,0.00032847027309410124
163,0.0018666666666666673,0.00022860563509779767
164,0.0018000000000000008,0.0002319334030455205
165,0.002000000000000001,0.00020899320783111645
166,0.001266666666666667,0.00019138535077278365
167,0.0016666666666666672,0.00021620197737106173
168,0.0018666666666666673,0.00024790308327513397
169,0.0015000000000000005,0.0002184059280909915
170,0.0011333333333333336,0.00023357950888975708
171,0.0013333333333333337,0.00019961649053878077
172,0.0017000000000000006,0.00019268221708712308
173,0.0013000000000000004,0.0002256535845713182
174,0.0009666666666666671,0.00018246922797306977
175,0.0014666666666666671,0.000196131162618773
176,0.0011000000000000003,0.0001938716247844221
177,0.0011333333333333336,0.00019613116261877296
178,0.0012333333333333335,0.00019583791875287055
179,0.0011000000000000003,0.0001542501327334141
180,0.0012333333333333335,0.00019583791875287055
181,0.0010000000000000005,0.00017287295182088022
182,0.0011666666666666668,0.0001981717201099617
183,0.0012000000000000003,0.00019999999999999996
184,0.0012333333333333337,0.00019583791875287055
185,0.0010333333333333336,0.00018246922797306986
186,0.0013000000000000002,0.00020426487199475704
187,0.0010333333333333334,0.000216997978343956
188,0.0007666666666666669,0.000123951541637567
189,0.0010333333333333338,0.0001760572877854691
190,0.001166666666666667,0.00020945102482624976
191,0.0006333333333333336,0.00013116045567967353
192,0.0005666666666666667,0.00015671434833218074
193,0.0009666666666666671,0.00013964925960710376
194,0.0005333333333333335,0.0001333333333333333
195,0.0006333333333333334,0.0001552405129411699
196,0.0007666666666666668,0.00014919965280947348
197,0.0006000000000000002,0.0001406062407666485
198,0.0007,0.00016010054312227048
199,0.0009333333333333336,0.00013504646568022544
200,0.0007000000000000002,0.00015275252316519468
201,0.0007000000000000002,0.00013687816547538928
202,0.0006000000000000001,0.00013217891045025332
203,0.0007333333333333336,0.00014330526322306852
204,0.0004666666666666668,0.00011480451484306921
205,0.0006333333333333334,0.00013964925960710376
206,0.0005666666666666668,0.00017735822139759412
207,0.00043333333333333337,0.00014128583022990942
208,0.0008333333333333336,0.0001666666666666667
209,0.0005333333333333334,0.0001333333333333333
210,0.0005333333333333334,0.00012441433680675682
211,0.0004666666666666668,0.000141692019367678
212,0.0007333333333333336,0.00015111336486937742
213,0.0005333333333333335,0.00012441433680675682
214,0.0006000000000000001,0.0001485562705416415
215,0.0006000000000000002,0.0002011461411882976
216,0.0006000000000000001,0.0001485562705416415
217,0.0003333333333333334,0.0001107273064716533
218,0.0005666666666666667,0.00011430281754889884
219,0.0008000000000000003,0.00013042811910348766
220,0.0004666666666666668,0.00011480451484306921
221,0.0005,0.00012456821978060995
222,0.0007333333333333336,0.0001913853507727837
223,0.0005666666666666667,0.00014128583022990942
