deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.003333333333333333,0.0011072730647165331
7,0.013333333333333338,0.0021620197737106175
8,0.03466666666666667,0.004003829584409927
9,0.08666666666666667,0.004681421665718709
10,0.13200000000000003,0.005620160753621885
11,0.1686666666666667,0.008004787839317818
12,0.16866666666666666,0.007727147744189727
13,0.14666666666666664,0.006597340692624522
14,0.10366666666666667,0.005743228563230087
15,0.0696666666666667,0.004301385324382397
16,0.03700000000000002,0.003560640520965326
17,0.01966666666666667,0.002558885054141064
18,0.008333333333333335,0.001445033773087669
19,0.004333333333333333,0.0013290159987389971
20,0.0023333333333333335,0.0007854032324531727
21,0.0006666666666666666,0.0004632055558531009
22,0.0,0.0
23,0.0003333333333333333,0.00033333333333333343
