deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0003333333333333333,0.0003333333333333334
9,0.004999999999999999,0.0012456821978060998
10,0.05333333333333336,0.0040210175796033185
11,0.23833333333333334,0.00756706920798716
12,0.4186666666666667,0.009477539490251256
13,0.22033333333333333,0.0054768758049069804
14,0.05233333333333335,0.0040876414055707475
15,0.010333333333333335,0.0014765082554298473
16,0.0013333333333333333,0.0006312427686319993
