deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0016666666666666668,0.000692045665447833
7,0.013000000000000005,0.0019855802012591147
8,0.030333333333333344,0.0026034165586355513
9,0.08466666666666668,0.004144885598946308
10,0.13433333333333333,0.00488213570501124
11,0.167,0.007226229362855687
12,0.17566666666666675,0.007170875535016439
13,0.1576666666666667,0.005522853945996785
14,0.10233333333333336,0.004515193592757307
15,0.06400000000000003,0.0041688500026779065
16,0.03733333333333335,0.0032847027309410126
17,0.018333333333333337,0.0026297735287017657
18,0.008333333333333333,0.0013631718702690136
19,0.003333333333333333,0.0008753762190648173
20,0.0006666666666666666,0.0004632055558531008
21,0.0013333333333333333,0.0006312427686319995
