deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0006666666666666666,0.00046320555585310064
7,0.003333333333333333,0.0009980824526939045
8,0.018333333333333337,0.0022015320336118568
9,0.06733333333333337,0.0034883495202572418
10,0.13499999999999998,0.005482469449469631
11,0.19000000000000003,0.006196031358676387
12,0.20566666666666666,0.00784451390893234
13,0.17166666666666666,0.007597388137604261
14,0.10733333333333334,0.004205451670723286
15,0.05500000000000002,0.003767678635293963
16,0.030333333333333344,0.002774404081539464
17,0.010000000000000002,0.0016609095970747992
18,0.004333333333333332,0.0011430281754889883
19,0.0006666666666666666,0.0004632055558531008
20,0.0003333333333333333,0.00033333333333333354
