deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.002,0.0008840866447369844
8,0.012666666666666666,0.0017897109079679924
9,0.04900000000000002,0.0038461803712613197
10,0.12166666666666665,0.005634118832537799
11,0.2086666666666667,0.006534318480734073
12,0.23633333333333337,0.007496870355961854
13,0.18400000000000002,0.0059808122310041414
14,0.11233333333333335,0.0052671904293614714
15,0.05133333333333336,0.0034150893471536214
16,0.015333333333333334,0.0020190662080502514
17,0.004333333333333333,0.0012395154163756701
18,0.0023333333333333335,0.0007854032324531725
