deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.001,0.0005570860145311556
7,0.012333333333333337,0.002180547929312872
8,0.042333333333333355,0.00348010216963685
9,0.08000000000000004,0.004152273992686998
10,0.13333333333333333,0.00565956282242685
11,0.1696666666666667,0.006822601609379409
12,0.162,0.006349947958878068
13,0.149,0.005281718633564072
14,0.11366666666666667,0.006092832294096457
15,0.06300000000000003,0.003687506088052641
16,0.04033333333333335,0.003233564395109213
17,0.020666666666666677,0.002488286736135137
18,0.007666666666666666,0.0015671434833218075
19,0.003333333333333333,0.001107273064716533
20,0.0013333333333333333,0.0006312427686319993
21,0.0,0.0
22,0.0003333333333333333,0.00033333333333333354
