k,p,realization,N,E,k_mean,C,L,lambda2
14,0.0,0,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,1,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,2,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,3,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,4,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,5,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,6,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,7,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,8,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,9,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,10,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,11,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,12,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,13,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,14,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,15,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,16,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,17,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,18,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,19,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,20,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,21,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,22,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,23,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,24,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,25,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,26,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,27,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,28,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.0,29,100,700,14.0,0.6923076923076923,4.040404040404041,0.5466562075010044
14,0.01,0,100,700,14.0,0.6724578754578755,2.980808080808081,0.6334992485035498
14,0.01,1,100,700,14.0,0.6738618048618049,3.0973737373737373,0.6143325160472639
14,0.01,2,100,700,14.0,0.6838351648351648,3.6680808080808083,0.5663080265667084
14,0.01,3,100,700,14.0,0.6749679487179487,3.1406060606060606,0.5946415972069772
14,0.01,4,100,700,14.0,0.6687435897435897,2.9046464646464645,0.6808221429897336
14,0.01,5,100,700,14.0,0.6714049284049284,3.0917171717171716,0.6163186755142552
14,0.01,6,100,700,14.0,0.6771684981684981,3.3301010101010102,0.5691790880065584
14,0.01,7,100,700,14.0,0.6778498168498168,3.0917171717171716,0.6132633232185168
14,0.01,8,100,700,14.0,0.6748791208791209,3.221010101010101,0.5841417210940496
14,0.01,9,100,700,14.0,0.6595531135531135,2.7866666666666666,0.7872551283054017
14,0.01,10,100,700,14.0,0.6776858974358975,3.2052525252525252,0.6198589846189974
14,0.01,11,100,700,14.0,0.6805777555777556,3.276161616161616,0.5839470534917439
14,0.01,12,100,700,14.0,0.6854615384615385,3.5828282828282827,0.5453568458639464
14,0.01,13,100,700,14.0,0.6765824175824176,2.9575757575757575,0.6717194169207075
14,0.01,14,100,700,14.0,0.678919746919747,3.191313131313131,0.5976332049954144
14,0.01,15,100,700,14.0,0.6734652014652015,2.967878787878788,0.6577486850405554
14,0.01,16,100,700,14.0,0.6637106227106228,2.856969696969697,0.7112741894717387
14,0.01,17,100,700,14.0,0.6648135198135198,2.9155555555555557,0.659158110312394
14,0.01,18,100,700,14.0,0.6841025641025641,3.3519191919191917,0.5829148616325492
14,0.01,19,100,700,14.0,0.6658168498168499,2.815757575757576,0.7034206506110283
14,0.01,20,100,700,14.0,0.659989010989011,2.938787878787879,0.6443263379905755
14,0.01,21,100,700,14.0,0.6777142857142857,3.054141414141414,0.6037852537655897
14,0.01,22,100,700,14.0,0.6719183316683316,3.107070707070707,0.6090602083671681
14,0.01,23,100,700,14.0,0.662847569097569,2.8785858585858586,0.6998249101318139
14,0.01,24,100,700,14.0,0.6580541125541126,2.830909090909091,0.6859495496099155
14,0.01,25,100,700,14.0,0.683967032967033,3.386868686868687,0.5559003876231463
14,0.01,26,100,700,14.0,0.6671405261405262,2.9175757575757575,0.6827079524283399
14,0.01,27,100,700,14.0,0.6649047619047619,2.874747474747475,0.7068569890725662
14,0.01,28,100,700,14.0,0.6792527472527472,3.188282828282828,0.6175680555057637
