deg,pk_mean,pk_sem
0,0.0,0.0
1,6.666666666666667e-05,4.632055558531009e-05
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.28226666666666667,0.0018802869268287365
6,0.17916666666666664,0.0021597591039218197
7,0.12056666666666667,0.0013893547111554928
8,0.08016666666666666,0.001815693612650316
9,0.060266666666666656,0.0016251849290587973
10,0.04476666666666667,0.0011613342834893249
11,0.03550000000000001,0.001041385019395175
12,0.028100000000000017,0.0007245291772838637
13,0.021366666666666676,0.0006387547751956527
14,0.017666666666666674,0.0006384847964118191
15,0.013800000000000007,0.0006667815992882718
16,0.01323333333333334,0.000624561148609558
17,0.01093333333333334,0.000674551078190616
18,0.00876666666666667,0.000478703549310641
19,0.006833333333333336,0.0005076049992356677
20,0.00646666666666667,0.0004117061035603095
21,0.005666666666666669,0.00045570037881160705
22,0.004866666666666669,0.0003643079830492463
23,0.004600000000000002,0.0004903669749431976
24,0.003966666666666669,0.00035064254101703236
25,0.0031666666666666688,0.00029974446332671294
26,0.0026666666666666674,0.0002552138311629255
27,0.0029666666666666674,0.0002513564732175252
28,0.002166666666666668,0.00023035870745343414
29,0.0024000000000000007,0.0002472840983309608
30,0.002133333333333334,0.00025249710745279966
31,0.002066666666666667,0.0003177989436457829
32,0.002033333333333334,0.00020047835514395583
33,0.0016666666666666672,0.0002850018484849647
34,0.0013000000000000004,0.00018035724446826057
35,0.0012000000000000001,0.00016188544268007588
36,0.001500000000000001,0.0001841413749731751
37,0.0010000000000000002,0.00017939874036898088
38,0.0011333333333333332,0.00021298822660966381
39,0.0013333333333333335,0.00022145461294330651
40,0.0010333333333333338,0.0001946605258045745
41,0.0010000000000000002,0.00022488822255440177
42,0.0011000000000000003,0.0001878492915127419
43,0.0007333333333333336,0.0001433052632230685
44,0.0005666666666666667,0.00014128583022990942
45,0.0005000000000000002,0.00010449660391555822
46,0.0005000000000000001,0.0001044966039155582
47,0.0005666666666666668,0.00016388483013352005
48,0.0010000000000000005,0.0001516196087157807
49,0.0006333333333333334,0.00013116045567967358
50,0.0007333333333333336,0.0001789710907967993
51,0.00043333333333333337,0.0001412858302299094
52,0.0007000000000000002,0.0001450326954814696
53,0.0006333333333333334,0.00013116045567967356
54,0.00043333333333333337,0.00012395154163756696
55,0.0003666666666666668,0.00011227361214762053
56,0.0004666666666666668,0.00010431311544403152
57,0.0005,0.00012456821978060992
58,0.0002666666666666667,9.509019714917902e-05
59,0.00036666666666666667,0.00010152099984713352
60,0.00023333333333333333,7.854032324531729e-05
61,0.00043333333333333337,0.0001412858302299094
62,0.0003333333333333334,8.75376219064817e-05
63,0.0003333333333333334,8.75376219064817e-05
64,0.00030000000000000003,9.767410038007758e-05
65,0.00030000000000000003,8.509629433967632e-05
66,0.0002,7.427813527082075e-05
67,0.0002,7.427813527082075e-05
68,0.00016666666666666666,6.920456654478335e-05
69,0.0004,0.00012317635241028798
70,0.0004666666666666668,0.0001244143368067569
71,0.00013333333333333334,6.312427686319987e-05
72,0.00023333333333333333,7.854032324531729e-05
73,0.0003666666666666667,0.00011227361214762057
74,0.0002666666666666667,8.211756827352531e-05
75,0.00013333333333333334,6.31242768631999e-05
76,0.00013333333333333334,6.31242768631999e-05
77,0.00023333333333333333,7.854032324531729e-05
78,0.0001,5.5708601453115545e-05
79,0.0002666666666666667,9.509019714917903e-05
80,0.0001,5.5708601453115545e-05
81,3.3333333333333335e-05,3.333333333333332e-05
82,0.0002,8.84086644736984e-05
83,0.00016666666666666666,6.920456654478333e-05
84,0.0001,5.5708601453115545e-05
85,0.0002,8.84086644736984e-05
86,0.00023333333333333333,7.854032324531729e-05
87,6.666666666666667e-05,4.632055558531009e-05
88,0.0002,7.427813527082075e-05
89,6.666666666666667e-05,4.632055558531009e-05
90,0.0001,5.5708601453115545e-05
91,0.00013333333333333334,7.926868804398472e-05
92,0.00023333333333333333,0.00011430281754889886
93,3.3333333333333335e-05,3.333333333333333e-05
94,6.666666666666667e-05,4.632055558531009e-05
95,0.0001,5.570860145311553e-05
96,0.00013333333333333334,6.31242768631999e-05
97,0.00016666666666666666,6.920456654478333e-05
98,0.0001,5.5708601453115545e-05
99,6.666666666666667e-05,4.632055558531009e-05
100,6.666666666666667e-05,4.632055558531009e-05
101,0.0001,5.5708601453115545e-05
102,3.3333333333333335e-05,3.333333333333332e-05
103,0.0001,5.5708601453115545e-05
104,3.3333333333333335e-05,3.333333333333332e-05
105,0.0001,5.5708601453115545e-05
106,0.0001,5.5708601453115545e-05
107,0.00013333333333333334,6.312427686319992e-05
108,6.666666666666667e-05,4.632055558531009e-05
109,0.0001,5.5708601453115545e-05
110,6.666666666666667e-05,4.632055558531009e-05
111,0.0001,5.5708601453115545e-05
112,3.3333333333333335e-05,3.3333333333333315e-05
113,0.0,0.0
114,6.666666666666667e-05,4.6320555585310075e-05
115,6.666666666666667e-05,6.666666666666666e-05
116,6.666666666666667e-05,4.6320555585310095e-05
117,3.3333333333333335e-05,3.333333333333332e-05
118,0.0,0.0
119,0.0,0.0
120,3.3333333333333335e-05,3.3333333333333315e-05
121,0.0,0.0
122,6.666666666666667e-05,4.632055558531009e-05
123,6.666666666666667e-05,4.632055558531009e-05
124,0.0001,5.5708601453115545e-05
125,0.0,0.0
126,3.3333333333333335e-05,3.333333333333332e-05
127,0.00013333333333333334,6.31242768631999e-05
128,0.0,0.0
129,3.3333333333333335e-05,3.3333333333333315e-05
130,0.0,0.0
131,0.00013333333333333334,6.31242768631999e-05
