deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0006666666666666666,0.0004632055558531008
8,0.004999999999999999,0.0014182715723279392
9,0.02133333333333334,0.0024322230186108627
10,0.0476666666666667,0.003641501942669732
11,0.081,0.004243995081626929
12,0.13699999999999998,0.0057764882144737415
13,0.15400000000000003,0.006739828436712752
14,0.151,0.007245291772838637
15,0.13633333333333333,0.006186439254639214
16,0.10699999999999998,0.006290843555810156
17,0.07100000000000002,0.004874281556255771
18,0.04033333333333335,0.003233564395109213
19,0.02466666666666668,0.0024790308327513402
20,0.01266666666666667,0.0019138535077278364
21,0.006,0.0014855627054164147
22,0.002,0.0007427813527082073
23,0.0023333333333333335,0.0007854032324531727
