deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0006666666666666666,0.00046320555585310064
9,0.004333333333333333,0.0014128583022990939
10,0.01866666666666667,0.0020190662080502514
11,0.059000000000000025,0.0032642261584934803
12,0.1276666666666667,0.004998467198001996
13,0.1856666666666667,0.006775264906952861
14,0.23000000000000007,0.006360799487088281
15,0.17633333333333337,0.006315158434563605
16,0.10866666666666668,0.005788083941064805
17,0.053000000000000026,0.0033613762917460827
18,0.021000000000000005,0.00255288883019029
19,0.010333333333333337,0.00211634760922329
20,0.003666666666666666,0.0011227361214762054
21,0.0003333333333333333,0.00033333333333333354
22,0.0003333333333333333,0.0003333333333333335
23,0.0003333333333333333,0.0003333333333333334
