deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0003333333333333333,0.0003333333333333335
8,0.0016666666666666668,0.0006920456654478329
9,0.010333333333333335,0.0018866337676348524
10,0.03266666666666667,0.0024416563688928034
11,0.08233333333333334,0.0037349955248810163
12,0.13933333333333336,0.005507222704386379
13,0.16566666666666668,0.0060587797666309335
14,0.17833333333333332,0.006982462980355188
15,0.14933333333333332,0.006711344544416545
16,0.09833333333333334,0.003897636576340341
17,0.07466666666666669,0.004567081951081316
18,0.03800000000000002,0.00293218368275681
19,0.01666666666666667,0.0017507524381296334
20,0.007333333333333334,0.0013504646568022545
21,0.003333333333333333,0.0008753762190648173
22,0.0016666666666666668,0.000692045665447833
