k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0005,0.0005000000000000001
6,0.01,0.0020519567041703086
7,0.13799999999999998,0.0058309518948453
8,0.704,0.010915946808996553
9,0.1355,0.005594875474838324
10,0.012,0.002361979544454408
