k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.001,0.0006882472016116853
7,0.03700000000000001,0.003332456024900364
8,0.923,0.007111887749987412
9,0.039000000000000014,0.0036920968225885435
