k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0005,0.0005000000000000003
5,0.012,0.002865401597645516
6,0.08550000000000002,0.005547640560587327
7,0.23249999999999998,0.009287087810503355
8,0.3535,0.01103284569866389
9,0.221,0.009566938684316614
10,0.07100000000000002,0.0065252545826520085
11,0.018500000000000003,0.0028353965655989856
12,0.004499999999999999,0.0013523858060557469
13,0.001,0.0006882472016116853
