m,t,model,variance_mean,sem_total,sem_network,sem_runs
20,0,model1_fixed_q,0.0832104338921472,8.447725404935687e-05,8.447725404935687e-05,7.853745099829264e-05
20,0,model3_dynamic_q,0.08326182704328484,7.941481643166264e-05,7.342598152335314e-05,7.941481643166264e-05
20,1,model1_fixed_q,0.06399293706562936,0.00010032111571396363,0.00010032111571396363,0.00010003269449118715
20,1,model3_dynamic_q,0.0704230441842839,0.00011513555413579217,0.0001042576073706726,0.00011513555413579217
20,2,model1_fixed_q,0.0550291567886948,0.0001049123936387382,0.0001049123936387382,9.610012037802415e-05
20,2,model3_dynamic_q,0.06409661148051138,0.00013813028605009182,0.00010426827973435704,0.00013813028605009182
20,3,model1_fixed_q,0.05040207621992567,8.717054679018184e-05,7.678454317029442e-05,8.717054679018184e-05
20,3,model3_dynamic_q,0.06080902386596917,0.0001915333909456912,0.00019153339094569118,0.00014110789203157116
20,4,model1_fixed_q,0.04812653127860679,8.643761727464047e-05,8.643761727464047e-05,8.4970949642413e-05
20,4,model3_dynamic_q,0.05895500262660827,0.00019918617230663753,0.00019918617230663753,0.00014501310662780705
20,5,model1_fixed_q,0.04699008505408724,8.559807943863806e-05,8.559807943863806e-05,8.296291316038723e-05
20,5,model3_dynamic_q,0.05790647295918506,0.00017453754784185714,0.00017453754784185714,0.00015076580762313533
20,6,model1_fixed_q,0.04643531100173803,8.33069451848602e-05,7.567869827088445e-05,8.33069451848602e-05
20,6,model3_dynamic_q,0.05715638674826557,0.00019017799873474286,0.00019017799873474284,0.00014794222766464137
20,7,model1_fixed_q,0.04610122691758667,7.959808254972405e-05,7.572725050868609e-05,7.959808254972405e-05
20,7,model3_dynamic_q,0.056844756552294304,0.00016480311157199076,0.00016480311157199076,0.00014521870777323904
20,8,model1_fixed_q,0.04590347880067057,9.096511129466708e-05,9.096511129466709e-05,8.089381215569407e-05
20,8,model3_dynamic_q,0.05663657352424757,0.0001411455307462495,0.00011721606182147342,0.0001411455307462495
20,9,model1_fixed_q,0.04589252939292072,7.986942338308891e-05,7.799448127927124e-05,7.986942338308891e-05
20,9,model3_dynamic_q,0.0563472595438279,0.00014055246812244926,0.0001303349750722025,0.00014055246812244926
20,10,model1_fixed_q,0.04588033197686228,8.368290058763402e-05,8.368290058763402e-05,7.955639669078143e-05
20,10,model3_dynamic_q,0.05625469069170177,0.00014626843069445557,0.00013973897799547953,0.00014626843069445557
20,11,model1_fixed_q,0.04571318544880314,8.039133289164435e-05,7.604112993936867e-05,8.039133289164435e-05
20,11,model3_dynamic_q,0.056138579908275706,0.00014617478435442814,0.00014617478435442814,0.00014074807589173612
20,12,model1_fixed_q,0.04567284455033684,8.222177910886683e-05,6.962185833575413e-05,8.222177910886683e-05
20,12,model3_dynamic_q,0.05610340200628037,0.00015489572230637774,0.00015489572230637777,0.00013793503535549265
20,13,model1_fixed_q,0.04571204385390718,8.570378983615675e-05,8.570378983615674e-05,7.935799993397536e-05
20,13,model3_dynamic_q,0.05623509561462894,0.00017343548530993983,0.0001734354853099398,0.00013904711244785447
20,14,model1_fixed_q,0.04580757421911129,8.007030124424373e-05,7.772534681364092e-05,8.007030124424373e-05
20,14,model3_dynamic_q,0.05632559086300808,0.00016786754338798748,0.00016786754338798748,0.0001436070060869753
20,15,model1_fixed_q,0.045701263608440755,7.934445359099142e-05,7.934445359099142e-05,7.857148171397271e-05
20,15,model3_dynamic_q,0.05632266360567812,0.00018049512229533285,0.00018049512229533288,0.00014120192382257392
20,16,model1_fixed_q,0.04563383383823372,9.847546312772056e-05,9.847546312772058e-05,7.749859323144758e-05
20,16,model3_dynamic_q,0.05639987699686623,0.00016763736155032665,0.00016763736155032665,0.0001415165828066187
20,17,model1_fixed_q,0.045674090176618984,9.379225350834717e-05,9.379225350834718e-05,7.83309304924295e-05
20,17,model3_dynamic_q,0.056243830468673914,0.00016134527567904653,0.00016134527567904653,0.00014494861552037417
20,18,model1_fixed_q,0.045682780360524866,9.448308421111544e-05,9.448308421111543e-05,8.141588289305696e-05
20,18,model3_dynamic_q,0.05618417025850721,0.00014837398369403222,0.00014837398369403222,0.00014429927089616037
20,19,model1_fixed_q,0.04578823917118712,8.508651849683885e-05,8.508651849683885e-05,8.056445016148468e-05
20,19,model3_dynamic_q,0.05621205396902976,0.00014239907974695047,0.00014239907974695047,0.00013927371530149233
20,20,model1_fixed_q,0.04588552419824658,7.9657389013383e-05,7.9657389013383e-05,7.834859182182526e-05
