m,t,model,variance_mean,sem_total,sem_network,sem_runs
125,0,model1_fixed_q,0.08316527371034153,8.067235105372356e-05,8.067235105372356e-05,7.76615231638501e-05
125,0,model3_dynamic_q,0.08316950326664246,7.979997250619508e-05,7.598972771182581e-05,7.979997250619508e-05
125,1,model1_fixed_q,0.06399603729421521,0.00010237746801293959,0.00010237746801293957,9.304202046795384e-05
125,1,model3_dynamic_q,0.067307477679078,0.00010052890574090864,9.281735495026333e-05,0.00010052890574090864
125,2,model1_fixed_q,0.05454707703300854,0.00010281668128760082,0.00010281668128760082,9.226473981543317e-05
125,2,model3_dynamic_q,0.058997369371007066,0.00010641169073227084,8.45647118102764e-05,0.00010641169073227084
125,3,model1_fixed_q,0.04984518489204359,8.818682485261954e-05,8.818682485261954e-05,8.687230331131418e-05
125,3,model3_dynamic_q,0.05449922839289181,0.00011216753604421973,0.00011216753604421973,0.00010595721480576034
125,4,model1_fixed_q,0.04751636352575626,7.97415442932519e-05,6.418103333234248e-05,7.97415442932519e-05
125,4,model3_dynamic_q,0.052073104514372505,0.0001079740063540808,0.00010797400635408082,0.00010250611321529648
125,5,model1_fixed_q,0.046323110741548934,9.011548430749611e-05,9.011548430749611e-05,7.606665851179337e-05
125,5,model3_dynamic_q,0.050773294476638524,9.877809087410849e-05,7.369289282380286e-05,9.877809087410849e-05
125,6,model1_fixed_q,0.045637327877393954,8.604068015978363e-05,8.604068015978363e-05,7.318321930339042e-05
125,6,model3_dynamic_q,0.050046766269331036,0.0001000151355595916,0.00010001513555959158,9.620219174926124e-05
125,7,model1_fixed_q,0.045382276370789704,9.582103103199768e-05,9.582103103199767e-05,7.629261271558872e-05
125,7,model3_dynamic_q,0.049661957032287075,9.554665427725103e-05,7.966538584987223e-05,9.554665427725103e-05
125,8,model1_fixed_q,0.045091318963283035,7.437494281527125e-05,5.8411241483565444e-05,7.437494281527125e-05
125,8,model3_dynamic_q,0.049376300138606125,9.858154590912293e-05,9.858154590912293e-05,9.615202741024528e-05
125,9,model1_fixed_q,0.045055291224863625,7.458038455915884e-05,7.012713052968141e-05,7.458038455915884e-05
125,9,model3_dynamic_q,0.04936695887971331,9.5041555320154e-05,9.446238561336343e-05,9.5041555320154e-05
125,10,model1_fixed_q,0.045013378056141036,8.973108723526198e-05,8.973108723526197e-05,7.417727994015643e-05
125,10,model3_dynamic_q,0.04922376113991381,0.00010014157281041079,0.00010014157281041079,9.220485145372957e-05
125,11,model1_fixed_q,0.044979911460119155,7.417382640088714e-05,7.279178618898037e-05,7.417382640088714e-05
125,11,model3_dynamic_q,0.04909421408603277,9.45608753609107e-05,8.72210705149897e-05,9.45608753609107e-05
125,12,model1_fixed_q,0.04498971557577396,8.736597522232309e-05,8.736597522232309e-05,7.575836201212323e-05
125,12,model3_dynamic_q,0.0492052502748466,9.549794179712936e-05,9.549794179712936e-05,9.357827465748529e-05
125,13,model1_fixed_q,0.044960080284496946,8.272926983823395e-05,8.272926983823395e-05,7.37022057208738e-05
125,13,model3_dynamic_q,0.04918058952780591,9.374899666143022e-05,9.300247990893762e-05,9.374899666143022e-05
125,14,model1_fixed_q,0.044880820794237934,7.466061567918174e-05,7.047490795894454e-05,7.466061567918174e-05
125,14,model3_dynamic_q,0.04906251844133514,9.842614890083106e-05,9.842614890083106e-05,8.713131029880945e-05
125,15,model1_fixed_q,0.04480341400141761,7.865079775291002e-05,7.865079775291002e-05,7.473922518540684e-05
125,15,model3_dynamic_q,0.049028515358722095,9.118539650615496e-05,8.777075474633296e-05,9.118539650615496e-05
125,16,model1_fixed_q,0.04484632052414749,7.638811150815285e-05,7.031492498887075e-05,7.638811150815285e-05
125,16,model3_dynamic_q,0.049138153813770555,9.217822679837939e-05,9.15744953589746e-05,9.217822679837939e-05
125,17,model1_fixed_q,0.04484582447078412,7.739870175898398e-05,7.507909768658322e-05,7.739870175898398e-05
125,17,model3_dynamic_q,0.04926872927572133,9.645872832985817e-05,9.645872832985815e-05,9.033176627078673e-05
125,18,model1_fixed_q,0.04488851798019236,9.455471652080557e-05,9.455471652080555e-05,7.543533680304499e-05
125,18,model3_dynamic_q,0.04936375337618459,0.00010117286064648674,0.00010117286064648674,9.040610516724979e-05
125,19,model1_fixed_q,0.04486366256498248,8.386929908492593e-05,8.386929908492593e-05,7.258278462701213e-05
125,19,model3_dynamic_q,0.04927346494369826,8.946503411634454e-05,8.250058910935883e-05,8.946503411634454e-05
125,20,model1_fixed_q,0.044922957342983745,7.642440737777618e-05,7.214852831127755e-05,7.642440737777618e-05
125,20,model3_dynamic_q,0.04923439682401777,9.208613431069452e-05,7.799366030816319e-05,9.208613431069452e-05
125,21,model1_fixed_q,0.04497302419732606,8.044495043677342e-05,6.687308408337523e-05,8.044495043677342e-05
125,21,model3_dynamic_q,0.04918051170855174,9.924647855472404e-05,8.157154814892745e-05,9.924647855472404e-05
125,22,model1_fixed_q,0.04499198924205586,9.411411371702557e-05,9.411411371702556e-05,7.605177559326983e-05
125,22,model3_dynamic_q,0.0491329220757112,9.558726341364519e-05,8.23057268348234e-05,9.558726341364519e-05
125,23,model1_fixed_q,0.04497087995355069,7.710864634669903e-05,6.605254652378521e-05,7.710864634669903e-05
125,23,model3_dynamic_q,0.04915670430136186,9.412013846294581e-05,7.53938101845058e-05,9.412013846294581e-05
125,24,model1_fixed_q,0.04496756845446652,7.765702086988521e-05,7.08639760707381e-05,7.765702086988521e-05
125,24,model3_dynamic_q,0.04928041452708228,9.099775939553143e-05,8.62166861593413e-05,9.099775939553143e-05
125,25,model1_fixed_q,0.04497106562522977,8.642820580193064e-05,8.642820580193064e-05,7.619473284671693e-05
125,25,model3_dynamic_q,0.049174411189050846,9.238623932156202e-05,9.238623932156202e-05,9.01231994262144e-05
125,26,model1_fixed_q,0.04494984385982045,8.365197049419488e-05,8.365197049419488e-05,7.528328935289224e-05
125,26,model3_dynamic_q,0.04914988871513984,9.099928973137104e-05,8.606463330600832e-05,9.099928973137104e-05
125,27,model1_fixed_q,0.04498944158540038,7.492995020040775e-05,7.328665565215539e-05,7.492995020040775e-05
