deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,3.3333333333333335e-05,3.3333333333333315e-05
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.012500000000000008,0.0004387809654396872
126,0.014100000000000007,0.0005598645156304058
127,0.01143333333333334,0.00046158978985633647
128,0.01193333333333334,0.0006607785956660682
129,0.012900000000000005,0.00048506428060808506
130,0.011166666666666674,0.0004290683125776565
131,0.012066666666666672,0.0006711344544416544
132,0.011133333333333339,0.0006355978872915657
133,0.012466666666666675,0.0005606509626458415
134,0.010266666666666672,0.0005870897116301015
135,0.010566666666666672,0.0005806918848529739
136,0.011000000000000006,0.0005141671091113802
137,0.009400000000000004,0.0005603775410433104
138,0.010533333333333337,0.0006078666923831344
139,0.00986666666666667,0.0006976699040514483
140,0.010133333333333338,0.0005866980137915699
141,0.009700000000000005,0.0005594537565761146
142,0.009333333333333338,0.0005059038419680242
143,0.008800000000000004,0.000393627398354881
144,0.00836666666666667,0.0004406978096008343
145,0.007933333333333337,0.0004911476902519716
146,0.008200000000000004,0.0005239110216636883
147,0.008133333333333336,0.00048597179174873827
148,0.008333333333333337,0.0005104276623258509
149,0.008500000000000004,0.0005627314338711377
150,0.008100000000000003,0.00046324691164585793
151,0.008333333333333337,0.00037549456531669724
152,0.006700000000000002,0.00035282114253639844
153,0.007033333333333336,0.00048538012910686896
154,0.008000000000000002,0.0005591454892609968
155,0.007533333333333336,0.0004144885598946306
156,0.006433333333333334,0.0005134587098718795
157,0.006633333333333337,0.0004635776251712186
158,0.006833333333333335,0.0005232158151967796
159,0.006066666666666669,0.00045215533220835103
160,0.007233333333333336,0.000478703549310641
161,0.0075666666666666695,0.0005522853945996785
162,0.006433333333333336,0.00040876414055707476
163,0.0059666666666666705,0.000390941490561114
164,0.0066000000000000026,0.0004304501786755803
165,0.006166666666666669,0.00048443196581348313
166,0.006400000000000003,0.0003575137647056725
167,0.0056000000000000025,0.0004057064223665005
168,0.005133333333333335,0.0003448582361857319
169,0.006166666666666668,0.0004600932772327685
170,0.005333333333333337,0.0004021017579603318
171,0.005700000000000001,0.00046275039820024215
172,0.0059666666666666705,0.0003789984785501058
173,0.006066666666666668,0.0005027129464350504
174,0.005333333333333335,0.00041614910384182304
175,0.005300000000000003,0.0004100742853925736
176,0.006100000000000002,0.0004657215388235097
177,0.006100000000000004,0.0004706317593124832
178,0.004933333333333336,0.00040095671028791155
179,0.005666666666666668,0.0004607174149068683
180,0.005333333333333335,0.0004297375123280671
181,0.005666666666666669,0.00040210175796033185
182,0.005333333333333335,0.0005259547057403531
183,0.006200000000000002,0.0004378631497751718
184,0.005200000000000002,0.0004404804064947124
185,0.005533333333333336,0.00037365339318350615
186,0.005133333333333336,0.00046666666666666677
187,0.005133333333333336,0.00043346593903848245
188,0.005100000000000002,0.0003402162936086125
189,0.005100000000000003,0.0004106344964261678
190,0.004766666666666669,0.00042530133558882685
191,0.004733333333333336,0.0003711842908553348
192,0.00596666666666667,0.0004947618336438768
193,0.005033333333333336,0.0004082013626758507
194,0.00546666666666667,0.0003674495299876196
195,0.004800000000000001,0.00028927177691496315
196,0.004800000000000001,0.0003632547632014008
197,0.005633333333333336,0.0003967782128489049
198,0.005033333333333336,0.0003050657865110685
199,0.004433333333333334,0.0003885822545901646
200,0.005100000000000002,0.0004826888291095273
201,0.0048666666666666684,0.0005376263996437208
202,0.006000000000000004,0.00040965362436334304
203,0.005466666666666669,0.0004764170232859322
204,0.0048333333333333344,0.0003493288584428663
205,0.0052333333333333355,0.00044381660635517937
206,0.005500000000000002,0.00042277137105521705
207,0.004466666666666668,0.00041448855989463073
208,0.0049000000000000024,0.00027688746209726927
209,0.005566666666666668,0.000469000731154819
210,0.005100000000000002,0.00040782574597548365
211,0.004866666666666668,0.0005045387863912744
212,0.004733333333333335,0.000392262325237546
213,0.005400000000000002,0.0003912843573104629
214,0.004533333333333335,0.00033470980168049476
215,0.005066666666666668,0.0004546903287064253
216,0.005400000000000001,0.0004331122336029677
217,0.004400000000000002,0.00034441354452920754
218,0.004633333333333335,0.0003050657865110685
219,0.004400000000000002,0.0004
220,0.0045666666666666685,0.00042530133558882675
221,0.004466666666666669,0.00041999817551145415
222,0.004033333333333335,0.00041100754623867193
223,0.0042000000000000015,0.0003817684199050277
224,0.004800000000000002,0.00036325476320140076
225,0.004100000000000002,0.00043244825615658747
226,0.004333333333333336,0.00035986374603287326
227,0.004200000000000001,0.0003756985830254838
228,0.0036666666666666675,0.00040210175796033185
229,0.003933333333333334,0.000392262325237546
230,0.0039000000000000016,0.0003299251047020272
231,0.0036333333333333348,0.00041100754623867193
232,0.004333333333333336,0.0003566553870812827
233,0.0031333333333333348,0.0003277696602670402
234,0.004333333333333336,0.0003333333333333333
235,0.0033000000000000017,0.00025886578424518284
236,0.003033333333333334,0.0002603416558635551
237,0.003566666666666668,0.0004225900797213857
238,0.0030666666666666676,0.00032495210375038484
239,0.0029000000000000007,0.00026414033191190004
240,0.0037000000000000015,0.000249827526712827
241,0.0034000000000000015,0.0003342516087186934
242,0.0026333333333333343,0.00026471990547084
243,0.0027666666666666673,0.00035455438547638414
244,0.0026666666666666683,0.00032282279874100157
245,0.0028000000000000013,0.00029321836827568093
246,0.0026333333333333343,0.00036034253606120274
247,0.0031000000000000016,0.0002890730329705706
248,0.0027333333333333346,0.0002666666666666667
249,0.002566666666666668,0.0002382085116429661
250,0.0032666666666666677,0.00026232091135934717
251,0.0022666666666666673,0.0002666666666666666
252,0.0024000000000000007,0.0003307949324828326
253,0.0024666666666666674,0.0002614430921280116
254,0.0020666666666666676,0.0003029864127044725
255,0.0028000000000000013,0.00025097510981594655
256,0.002033333333333334,0.00027326604161863165
257,0.001733333333333334,0.000270942727685804
258,0.0018666666666666673,0.0002129882266096638
259,0.0018666666666666673,0.00018403731089310744
260,0.001733333333333334,0.00026232091135934717
261,0.0017000000000000006,0.00027605596633966116
262,0.002066666666666667,0.00023941179516230035
263,0.0021000000000000003,0.00029691904543196606
264,0.002233333333333334,0.000274106000694728
265,0.0020666666666666667,0.00034883495202572417
