deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,3.3333333333333335e-05,3.333333333333333e-05
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,3.3333333333333335e-05,3.3333333333333315e-05
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,3.3333333333333335e-05,3.3333333333333315e-05
35,0.0,0.0
36,0.0,0.0
37,3.3333333333333335e-05,3.333333333333333e-05
38,0.0,0.0
39,3.3333333333333335e-05,3.333333333333332e-05
40,0.04563333333333334,0.0009413652757434167
41,0.040866666666666676,0.0012836131953392507
42,0.03823333333333335,0.001108673571490998
43,0.03680000000000001,0.0010220556252716509
44,0.03360000000000001,0.0009879736605917125
45,0.03190000000000001,0.0009736174990635484
46,0.03010000000000002,0.0009436417594166456
47,0.028100000000000017,0.0010724877085810686
48,0.02816666666666668,0.0010527286202496448
49,0.02613333333333335,0.0009586069074783127
50,0.024433333333333345,0.0006809110417251987
51,0.020433333333333345,0.0007499936142767742
52,0.020566666666666678,0.0007453816939875842
53,0.019400000000000008,0.0008074366990597502
54,0.018500000000000006,0.0007697588814896414
55,0.017533333333333342,0.0007187686362734682
56,0.017300000000000006,0.0007430134356236376
57,0.016366666666666675,0.0006405517257879816
58,0.015300000000000008,0.0007688624228607848
59,0.014533333333333343,0.0008189330503747962
60,0.014333333333333339,0.0005700036969699292
61,0.013300000000000008,0.0006180242899664264
62,0.012466666666666673,0.0007171676944172184
63,0.012066666666666672,0.0004958061665502679
64,0.011200000000000007,0.0007036848824531499
65,0.011366666666666672,0.0004924331644557855
66,0.01036666666666667,0.0005476875804906981
67,0.010200000000000006,0.0004968868600840012
68,0.010166666666666673,0.0004772607021092119
69,0.008400000000000003,0.0005199469468957453
70,0.008000000000000004,0.00047464445253456725
71,0.008000000000000002,0.0005529440536227707
72,0.008600000000000002,0.0005243496245213036
73,0.00766666666666667,0.0004429092258866132
74,0.00796666666666667,0.0004510099352407036
75,0.008300000000000005,0.0005054871327534563
76,0.006966666666666669,0.00048300623097128687
77,0.006733333333333336,0.00043133935578236227
78,0.005933333333333336,0.0004816956002923383
79,0.006766666666666669,0.0004905622702533987
80,0.005766666666666669,0.0004198613162750464
81,0.005700000000000002,0.00039289669900872666
82,0.005200000000000001,0.0004558685029194527
83,0.005500000000000002,0.00049538096335101
84,0.005000000000000001,0.0003775297811195613
85,0.004600000000000002,0.0004250760581030338
86,0.004366666666666668,0.00039966461035008274
87,0.005233333333333336,0.0003609799349132327
88,0.005533333333333335,0.0003705644446824806
89,0.004566666666666668,0.0003915290783033721
90,0.004833333333333336,0.00037778341217344357
91,0.0042000000000000015,0.00041077442980778163
92,0.0038666666666666684,0.00034817532026243153
93,0.003600000000000001,0.0003307949324828327
94,0.003833333333333335,0.0003747285096422439
95,0.004000000000000002,0.00034574590364176033
96,0.003600000000000001,0.0003376729016455824
97,0.004000000000000001,0.00045737883892769965
98,0.004133333333333335,0.0003736533931835062
99,0.0033333333333333344,0.0003661961453350343
100,0.0034000000000000002,0.0003307949324828327
101,0.0034666666666666682,0.0003242438890971706
102,0.0032333333333333355,0.00028640993582799496
103,0.003766666666666668,0.0004858535168615571
104,0.003000000000000001,0.0003032392174315613
105,0.0033000000000000017,0.0002801887705216552
106,0.003066666666666668,0.0003711842908553348
107,0.0034333333333333347,0.0003704093210680579
108,0.0026666666666666674,0.0002768182661791333
109,0.0028000000000000013,0.000297112541083283
110,0.003133333333333335,0.000298399305618947
111,0.002766666666666668,0.0002698800641806386
112,0.002400000000000001,0.0002737563309507785
113,0.0024000000000000007,0.00030171921178244633
114,0.002700000000000001,0.0002922367171499412
115,0.0023000000000000013,0.000271860342781016
116,0.003100000000000001,0.00035347210460746713
117,0.0025666666666666676,0.00030203651044177874
118,0.003100000000000001,0.00024140393963016744
119,0.0021000000000000007,0.000216290566589027
120,0.0022666666666666677,0.00023941179516230035
121,0.0028666666666666675,0.00027431558859385634
122,0.0020666666666666676,0.00033195115737292755
123,0.0021000000000000016,0.00019971243694688715
124,0.002000000000000001,0.00028767798089123045
125,0.0023333333333333344,0.00025066960135234896
126,0.0026333333333333343,0.00025588850541410636
127,0.0027666666666666677,0.000305818417062412
128,0.002233333333333334,0.00021271822241076077
129,0.0020000000000000005,0.00032163376045133844
130,0.0017666666666666673,0.00024298589587436913
131,0.0022666666666666673,0.0002488286736135137
132,0.0018000000000000006,0.00023683739996670399
133,0.0019333333333333342,0.0002666666666666667
134,0.0016000000000000005,0.00023780606413195405
135,0.0020666666666666676,0.00025790193865437655
136,0.001666666666666667,0.0002552138311629255
137,0.0014666666666666667,0.00024790308327513397
138,0.0020000000000000013,0.000214422506967559
139,0.0017333333333333341,0.00022960902968613834
140,0.002000000000000001,0.0002626128657194451
141,0.0016333333333333339,0.00026902691115797894
142,0.0016333333333333336,0.00027326604161863165
143,0.0017000000000000006,0.0002098165591790771
144,0.001833333333333334,0.00022531374464267425
145,0.001766666666666667,0.00021271822241076077
146,0.0013000000000000004,0.000209816559179077
147,0.0015666666666666672,0.00022326384233686204
148,0.001633333333333334,0.00022734516435321268
149,0.0014666666666666676,0.00023357950888975703
150,0.0014333333333333342,0.00018372476499380983
151,0.0009333333333333334,0.0001913853507727837
152,0.0012333333333333335,0.000170754467357681
153,0.0013000000000000006,0.00020426487199475706
154,0.0015333333333333338,0.00022860563509779767
155,0.0012333333333333335,0.00022326384233686196
156,0.0012000000000000003,0.00017551238617587484
157,0.001233333333333334,0.00018372476499380988
158,0.001,0.0002348880878058814
159,0.0012000000000000003,0.00021655611680148384
160,0.0011000000000000003,0.00018784929151274195
161,0.001066666666666667,0.00019138535077278373
162,0.0007333333333333336,0.0001433052632230685
163,0.0009333333333333336,0.00015111336486937742
164,0.001066666666666667,0.00019729977968850875
165,0.0008333333333333336,0.00015962119910295478
166,0.0011333333333333338,0.0001333333333333333
167,0.0010000000000000002,0.00017939874036898088
168,0.0007333333333333336,0.00015111336486937744
169,0.0008000000000000003,0.00016883645082279116
170,0.0013333333333333342,0.00019377278632539327
171,0.0009666666666666667,0.00018246922797306983
172,0.0007333333333333336,0.00016562895336133383
173,0.0006666666666666668,0.00015412588774125731
174,0.0006000000000000001,0.00014060624076664855
175,0.0006333333333333334,0.0001476508255429847
176,0.0007000000000000002,0.00015275252316519468
177,0.0008333333333333336,0.00019228411290751082
178,0.000866666666666667,0.0001416920193676779
179,0.0005,0.00012456821978060995
180,0.0008333333333333336,0.0001666666666666667
181,0.0006666666666666668,0.00018774728265834865
182,0.0006333333333333334,0.00016940282762593673
183,0.0006333333333333334,0.00012208281844464013
184,0.0006666666666666668,0.0001298392758293603
185,0.0006333333333333334,0.00013116045567967358
186,0.0005000000000000001,0.00011497126077675975
187,0.0006666666666666668,0.00016141139937050073
188,0.0005000000000000001,0.00013347693416475737
189,0.0006000000000000003,0.00014060624076664852
190,0.0005,0.00014182715723279378
191,0.0006666666666666668,0.00013840913308956658
192,0.0003333333333333334,0.00011072730647165334
193,0.0008333333333333336,0.00016666666666666666
194,0.0004333333333333335,0.00011430281754889886
195,0.0007000000000000002,0.0001450326954814696
196,0.0007333333333333334,0.000172429118092866
197,0.0003333333333333334,9.980824526939039e-05
198,0.00030000000000000003,9.767410038007758e-05
199,0.00046666666666666666,0.00012441433680675682
200,0.00036666666666666667,0.0001220828184446402
201,0.0006000000000000001,0.00016329931618554516
202,0.0005666666666666668,0.00012395154163756698
203,0.00043333333333333337,0.00016388483013352002
204,0.0002,7.427813527082075e-05
205,0.0005666666666666668,0.00012395154163756698
206,0.0003333333333333333,0.0001107273064716533
207,0.00043333333333333337,0.0001412858302299094
208,0.00030000000000000003,0.00011890303206597704
209,0.00040000000000000013,0.00010283342182227608
210,0.0002666666666666667,9.5090197149179e-05
211,0.0006333333333333334,0.00012208281844464013
212,0.0004333333333333334,0.0001412858302299094
213,0.0004333333333333334,0.00011430281754889884
214,0.00043333333333333337,0.00012395154163756696
215,0.0002666666666666667,0.00011678975444487847
