k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0005,0.0005000000000000002
6,0.004,0.001337712108119877
7,0.017500000000000005,0.0023924222475404113
8,0.09450000000000004,0.004838170598154027
9,0.23900000000000002,0.008268519882822536
10,0.305,0.011953858659115276
11,0.2185,0.00788986691902975
12,0.09350000000000003,0.005194886149403388
13,0.017500000000000005,0.003690314492374813
14,0.009,0.0022826577307580457
15,0.001,0.0010000000000000005
