k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0005,0.0005
8,0.020000000000000007,0.0026157418189029845
9,0.175,0.004135850959342555
10,0.6184999999999999,0.00856169560186225
11,0.1575,0.0055665826235908105
12,0.026500000000000003,0.0029267370011130506
13,0.002,0.0009176629354822469
