k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0005,0.0005000000000000001
7,0.0055,0.0013523858060557469
8,0.05000000000000001,0.004920419323166419
9,0.22000000000000003,0.007608859102526822
10,0.4605,0.007590679880790098
11,0.1995,0.0076939826111743085
12,0.054000000000000006,0.004723959088908816
13,0.009,0.002039091645032686
14,0.001,0.0006882472016116853
