deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.040000000000000015,0.002916461404928373
4,0.1423333333333333,0.004858535168615571
5,0.22900000000000006,0.008323212244618391
6,0.23933333333333334,0.006694196033609897
7,0.17700000000000005,0.007613508865259127
8,0.09733333333333333,0.005272643197062068
9,0.04933333333333335,0.003863573872094864
10,0.018000000000000006,0.0026867063115639757
11,0.005,0.0010449660391555818
12,0.0016666666666666668,0.0006920456654478329
13,0.001,0.0005570860145311556
