deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.053333333333333365,0.003598637460328732
4,0.137,0.005914136580622135
5,0.2263333333333333,0.008283529334622283
6,0.22666666666666668,0.007646399999358625
7,0.1776666666666667,0.007154828501174997
8,0.10033333333333332,0.0057231799964731715
9,0.04733333333333336,0.003521145755709382
10,0.020333333333333346,0.0022223180055985837
11,0.008,0.001304281191034877
12,0.0023333333333333335,0.0007854032324531727
13,0.0006666666666666666,0.00046320555585310075
