deg,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.049666666666666685,0.003728835550059425
4,0.14200000000000002,0.00503778823937922
5,0.23100000000000007,0.007229409921708132
6,0.2233333333333334,0.00860811343200341
7,0.16466666666666668,0.005503046874615421
8,0.11266666666666668,0.005486311771877128
9,0.04600000000000001,0.003237708853601518
10,0.02166666666666667,0.0025408539307323445
11,0.005666666666666668,0.0014128583022990947
12,0.0026666666666666666,0.0008211756827352534
13,0.0003333333333333333,0.0003333333333333335
14,0.0003333333333333333,0.00033333333333333354
