m,t,model,variance_mean,sem_total,sem_network,sem_runs
25,0,model1_fixed_q,0.08320029880003578,8.985935474008218e-05,8.985935474008218e-05,7.802115398624772e-05
25,0,model3_dynamic_q,0.08337347074138218,8.740720535332202e-05,8.740720535332202e-05,7.44383585825338e-05
25,1,model1_fixed_q,0.06387618675508658,0.0001021045808897429,0.0001021045808897429,9.667708100969243e-05
25,1,model3_dynamic_q,0.0702802953913605,0.00011118340111773805,0.00011007537819052597,0.00011118340111773805
25,2,model1_fixed_q,0.05477542787337501,9.10053060685563e-05,8.87119497673251e-05,9.10053060685563e-05
25,2,model3_dynamic_q,0.06361623567640405,0.00014168170367061678,0.00014168170367061678,0.00012929874591096968
25,3,model1_fixed_q,0.050323786051039265,8.609128499332852e-05,7.615011745128881e-05,8.609128499332852e-05
25,3,model3_dynamic_q,0.05992772498437187,0.0001552333521457277,0.0001552333521457277,0.00013300272624738502
25,4,model1_fixed_q,0.04798016527831819,8.52964781543522e-05,8.52964781543522e-05,8.436669439627712e-05
25,4,model3_dynamic_q,0.057888529681242036,0.00014793310243597,0.00014793310243596997,0.00013073695830494674
25,5,model1_fixed_q,0.04682624245622725,8.670783863014598e-05,8.670783863014597e-05,8.232167596667799e-05
25,5,model3_dynamic_q,0.05684956081140173,0.00015762196025918525,0.00015762196025918525,0.00013341698294478446
25,6,model1_fixed_q,0.046134178167265845,8.481762784297972e-05,8.481762784297972e-05,8.128076545485305e-05
25,6,model3_dynamic_q,0.05618813286917955,0.00016029516026714024,0.00016029516026714024,0.0001304646208328348
25,7,model1_fixed_q,0.04585855933243034,7.881625198545126e-05,7.613151194289958e-05,7.881625198545126e-05
25,7,model3_dynamic_q,0.05558535941744126,0.00013484156577554037,0.00013484156577554037,0.00013404765511000226
25,8,model1_fixed_q,0.04583375620638164,7.756863178572591e-05,6.927596968213329e-05,7.756863178572591e-05
25,8,model3_dynamic_q,0.0551992853264281,0.00013053931076245217,0.00011425063691286643,0.00013053931076245217
25,9,model1_fixed_q,0.0457048272320602,7.945822753308066e-05,7.002099431260717e-05,7.945822753308066e-05
25,9,model3_dynamic_q,0.055343216646040035,0.00013262331737719663,0.00012432059955675963,0.00013262331737719663
25,10,model1_fixed_q,0.04570915290211982,8.300940375909124e-05,8.237906776247089e-05,8.300940375909124e-05
25,10,model3_dynamic_q,0.05515266239304671,0.0001341143814266602,0.00012889735635494617,0.0001341143814266602
25,11,model1_fixed_q,0.04558859146013131,7.706163030039295e-05,6.541634163606651e-05,7.706163030039295e-05
25,11,model3_dynamic_q,0.055060830060354546,0.000133641252187869,0.00012539227123427893,0.000133641252187869
25,12,model1_fixed_q,0.04560050453164777,7.887847807039051e-05,5.936307942696342e-05,7.887847807039051e-05
25,12,model3_dynamic_q,0.054981430854458196,0.0001333434244394863,0.0001323784812920738,0.0001333434244394863
25,13,model1_fixed_q,0.04554135192868833,9.766758108231955e-05,9.766758108231955e-05,7.667434837127336e-05
25,13,model3_dynamic_q,0.0551413792546206,0.00015823835138769265,0.00015823835138769262,0.00013113920393916805
25,14,model1_fixed_q,0.04549009505032168,8.11789157873477e-05,8.117891578734769e-05,7.41648499927356e-05
25,14,model3_dynamic_q,0.055323302746350826,0.0001401283079818932,0.00014012830798189316,0.00013543456382954043
25,15,model1_fixed_q,0.045539315342559845,8.325573871145789e-05,8.325573871145789e-05,7.588506821314924e-05
25,15,model3_dynamic_q,0.05527029397842454,0.00014996532539926787,0.00014996532539926787,0.00012902165778314793
25,16,model1_fixed_q,0.04552996022198276,7.828818780169937e-05,7.828818780169937e-05,7.519256901638977e-05
25,16,model3_dynamic_q,0.05506431721313828,0.0001790767175937994,0.0001790767175937994,0.00013409978894760255
25,17,model1_fixed_q,0.04547313434526886,8.439501304502375e-05,8.439501304502375e-05,7.71265646422652e-05
25,17,model3_dynamic_q,0.05521246382386431,0.00019736983354272765,0.00019736983354272765,0.0001362041499900551
25,18,model1_fixed_q,0.04541290523562348,7.90489023981305e-05,7.90489023981305e-05,7.832668225747423e-05
25,18,model3_dynamic_q,0.05517211720986118,0.00018317968255365227,0.00018317968255365227,0.00013679158483414337
25,19,model1_fixed_q,0.04529697646837996,8.156085418497018e-05,7.130836748697546e-05,8.156085418497018e-05
25,19,model3_dynamic_q,0.055156167432049534,0.00015966917039701616,0.00015966917039701614,0.00013599314568636014
25,20,model1_fixed_q,0.04540483693546781,7.640302936008921e-05,7.546419895098197e-05,7.640302936008921e-05
25,20,model3_dynamic_q,0.05511140114588854,0.00016677813133547756,0.00016677813133547756,0.00012669982973486992
25,21,model1_fixed_q,0.045427022478036205,7.651874594048182e-05,6.770664899628294e-05,7.651874594048182e-05
25,21,model3_dynamic_q,0.05509181087323347,0.00017693434799575142,0.00017693434799575145,0.00013030268263262594
25,22,model1_fixed_q,0.0454528068409185,7.753753528727018e-05,7.541925116413312e-05,7.753753528727018e-05
25,22,model3_dynamic_q,0.05499564880980624,0.00019164082261752266,0.00019164082261752263,0.00012954557579796197
25,23,model1_fixed_q,0.045530592966797706,7.822826519846286e-05,7.27877499409962e-05,7.822826519846286e-05
25,23,model3_dynamic_q,0.055278407950317576,0.00017966157940683413,0.0001796615794068341,0.00012953685906249822
25,24,model1_fixed_q,0.04558861794428851,8.102132760655597e-05,8.057280564151345e-05,8.102132760655597e-05
25,24,model3_dynamic_q,0.055109284136583364,0.00016151351258606708,0.00016151351258606708,0.00012913899536301293
25,25,model1_fixed_q,0.04555454908538218,7.826065300843213e-05,7.718274466708213e-05,7.826065300843213e-05
25,25,model3_dynamic_q,0.05491317722152939,0.0001290523025349462,0.00012714716009982552,0.0001290523025349462
25,26,model1_fixed_q,0.04558390942319964,8.297962108294242e-05,8.297962108294242e-05,7.878912804196017e-05
25,26,model3_dynamic_q,0.05491094558667645,0.0001224079380234846,0.00011553112008003291,0.0001224079380234846
25,27,model1_fixed_q,0.04559466655449748,8.655516895055965e-05,8.655516895055965e-05,7.880027301917783e-05
25,27,model3_dynamic_q,0.05500278939863926,0.00013224267171007328,0.00012036469789776504,0.00013224267171007328
25,28,model1_fixed_q,0.04562370585211331,8.415160504046894e-05,8.415160504046894e-05,7.889077176259438e-05
25,28,model3_dynamic_q,0.05493372820524068,0.0001350407701820348,0.00013504077018203477,0.00013012997100241174
