m,t,model,variance_mean,sem_total,sem_network,sem_runs
120,107,model1_fixed_q,0.04494228885177777,7.720419172689241e-05,7.720419172689241e-05,7.537621540044376e-05
120,107,model3_dynamic_q,0.04925784868830037,0.00010413857080866342,0.00010413857080866341,9.424184890124678e-05
120,108,model1_fixed_q,0.045228260678707825,7.484546634337668e-05,6.40420994524509e-05,7.484546634337668e-05
120,108,model3_dynamic_q,0.049155516056834235,0.00010264903060412428,0.00010264903060412428,9.405109986141976e-05
120,109,model1_fixed_q,0.04510341054749737,7.856655543223404e-05,6.82813008281883e-05,7.856655543223404e-05
120,109,model3_dynamic_q,0.0492774184757452,9.957131276553518e-05,9.957131276553518e-05,9.706518065542476e-05
120,110,model1_fixed_q,0.04509767413635672,8.20125334183804e-05,8.20125334183804e-05,7.653958634232942e-05
120,110,model3_dynamic_q,0.04926231135498971,9.59905630330254e-05,9.099264733788664e-05,9.59905630330254e-05
120,111,model1_fixed_q,0.045202083113000995,7.616087541554117e-05,7.563767069414697e-05,7.616087541554117e-05
120,111,model3_dynamic_q,0.04929579318925096,0.00010422477576745887,0.00010422477576745885,9.453990937952699e-05
120,112,model1_fixed_q,0.04509192665514694,7.599798496322365e-05,7.599798496322365e-05,7.390568995871217e-05
120,112,model3_dynamic_q,0.04940618288426867,0.00010500254067801836,0.00010500254067801836,9.101747176382274e-05
120,113,model1_fixed_q,0.045054457509244986,7.539219712149815e-05,7.539219712149815e-05,7.452809779876673e-05
120,113,model3_dynamic_q,0.04932405140402551,0.00010645446857165326,0.00010645446857165326,9.30877198175202e-05
120,114,model1_fixed_q,0.045081781929836466,7.73305264771033e-05,6.386548074658069e-05,7.73305264771033e-05
120,114,model3_dynamic_q,0.04931086195805238,0.00010577641482402867,0.00010577641482402867,9.414610191321469e-05
120,115,model1_fixed_q,0.04508329722543878,7.746833168487615e-05,6.496124221806378e-05,7.746833168487615e-05
120,115,model3_dynamic_q,0.049233989242631594,9.323521788257594e-05,8.2028834723787e-05,9.323521788257594e-05
120,116,model1_fixed_q,0.04496184903529759,9.88769383375934e-05,9.887693833759338e-05,7.395304737128471e-05
120,116,model3_dynamic_q,0.049215430867310096,9.208076196061828e-05,8.267835163690178e-05,9.208076196061828e-05
120,117,model1_fixed_q,0.04498088527864968,7.250862597009189e-05,6.820173916546403e-05,7.250862597009189e-05
120,117,model3_dynamic_q,0.04930034810060959,9.18444066707654e-05,7.953096652381222e-05,9.18444066707654e-05
120,118,model1_fixed_q,0.0450459690545049,8.5332466905055e-05,8.5332466905055e-05,7.494959187566815e-05
120,118,model3_dynamic_q,0.04928997635492378,9.291376404266751e-05,6.37391517649917e-05,9.291376404266751e-05
120,119,model1_fixed_q,0.04503585549796521,8.129681886677891e-05,8.129681886677891e-05,7.885606931988373e-05
120,119,model3_dynamic_q,0.04931372119741899,0.00010124887222226047,0.00010124887222226047,9.422051788222281e-05
120,120,model1_fixed_q,0.045042105287916384,7.716118944413607e-05,7.109875891334341e-05,7.716118944413607e-05
120,120,model3_dynamic_q,0.04938496947055689,9.751033160880253e-05,9.751033160880253e-05,9.236563840266873e-05
120,121,model1_fixed_q,0.04511111858586946,7.496223266827219e-05,6.384115503134628e-05,7.496223266827219e-05
120,121,model3_dynamic_q,0.049408125326645645,9.434092979870553e-05,8.252201609344818e-05,9.434092979870553e-05
120,122,model1_fixed_q,0.04496446578445016,7.667521844801949e-05,6.214100469541124e-05,7.667521844801949e-05
120,122,model3_dynamic_q,0.04932415830462185,0.0001057347843516352,0.0001057347843516352,9.43998579808292e-05
120,123,model1_fixed_q,0.04498133715261341,7.320849807237045e-05,6.002156660860911e-05,7.320849807237045e-05
120,123,model3_dynamic_q,0.049268323123000786,9.108088165776878e-05,8.74551677079178e-05,9.108088165776878e-05
120,124,model1_fixed_q,0.04492220751140197,7.423649190458519e-05,6.421468262334724e-05,7.423649190458519e-05
120,124,model3_dynamic_q,0.049234581952879525,0.00010094715851783714,0.00010094715851783714,9.308427267513302e-05
120,125,model1_fixed_q,0.044885614805477654,7.63383953321709e-05,7.591798728692718e-05,7.63383953321709e-05
