k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.003,0.0010513149660756934
15,0.06450000000000003,0.0045000000000000005
16,0.865,0.009746794344808962
17,0.06450000000000002,0.005354535706443552
18,0.003,0.00127733274731701
