k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.003,0.00127733274731701
14,0.030500000000000006,0.0042596639353481005
15,0.21200000000000002,0.008098082944031942
16,0.5245000000000001,0.01204104821455604
17,0.18350000000000005,0.009069178573608526
18,0.041,0.005844475574150525
19,0.0055,0.001534686664402456
