k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0015,0.0008191780219091251
14,0.016000000000000004,0.002752988806446741
15,0.154,0.00812403840463596
16,0.6610000000000003,0.013492688078324029
17,0.146,0.006897749442276158
18,0.02,0.0029912152080805937
19,0.0015,0.0008191780219091252
