k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.12450000000000003,0.00686236877930339
3,0.274,0.007622680837992283
4,0.2775,0.010049220970068435
5,0.18750000000000003,0.007213839039250219
6,0.09050000000000002,0.007308070520790156
7,0.03300000000000001,0.0034105100714362977
8,0.009999999999999998,0.0017770466332772772
9,0.0025,0.0009933992677987828
10,0.0005,0.0005000000000000002
