k,pk_mean,pk_sem
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.001,0.0006882472016116853
9,0.0075,0.001758438302346117
10,0.06100000000000001,0.0048612322457755935
11,0.22249999999999998,0.007604534658243137
12,0.4205,0.010649314284818629
13,0.21600000000000005,0.008657214818927195
14,0.06000000000000001,0.00435285750066007
15,0.011000000000000003,0.0020390916450326855
16,0.0005,0.0005000000000000002
