k,p,realization,N,E,k_mean,C,L,lambda2
12,0.01,23,100,600,12.0,0.6614195804195804,3.38,0.41701786304949817
12,0.01,24,100,600,12.0,0.652,3.1193939393939396,0.48901574901325645
12,0.01,25,100,600,12.0,0.664088578088578,3.1844444444444444,0.4898759340702617
12,0.01,26,100,600,12.0,0.6600909090909091,3.3765656565656568,0.43827664074439004
12,0.01,27,100,600,12.0,0.6573776223776224,3.3993939393939394,0.420671395564604
12,0.01,28,100,600,12.0,0.6558298368298368,3.0905050505050506,0.5441252346277257
12,0.01,29,100,600,12.0,0.6519070929070929,3.131111111111111,0.4513020856820371
12,0.03,0,100,600,12.0,0.6367016317016317,3.1521212121212123,0.44600711693330247
12,0.03,1,100,600,12.0,0.6363100233100233,2.869090909090909,0.6826203726271114
12,0.03,2,100,600,12.0,0.6241779331779331,2.8896969696969697,0.6458236652333085
12,0.03,3,100,600,12.0,0.6539044289044288,3.467878787878788,0.3901024683776543
12,0.03,4,100,600,12.0,0.6201546231546231,3.006060606060606,0.4942518364981949
12,0.03,5,100,600,12.0,0.6381235431235431,2.966666666666667,0.5704895697253447
12,0.03,6,100,600,12.0,0.6402947052947053,2.9775757575757575,0.5295911412940189
12,0.03,7,100,600,12.0,0.6261515151515151,2.8107070707070707,0.686195475369024
12,0.03,8,100,600,12.0,0.6364622044622045,2.9096969696969697,0.5620773213200441
12,0.03,9,100,600,12.0,0.5955889665889665,2.736969696969697,0.7419687267252111
12,0.03,10,100,600,12.0,0.6370014430014429,2.956161616161616,0.5230791869732767
12,0.03,11,100,600,12.0,0.6364615384615384,2.9397979797979796,0.5378513230138908
12,0.03,12,100,600,12.0,0.6363110223110223,2.954141414141414,0.5131420979738208
12,0.03,13,100,600,12.0,0.6134122544122544,2.8006060606060608,0.6460296714141656
12,0.03,14,100,600,12.0,0.6282148962148962,2.86,0.5907211011636068
12,0.03,15,100,600,12.0,0.6151238761238761,2.862020202020202,0.5840739383727837
12,0.03,16,100,600,12.0,0.6413434343434343,3.0264646464646465,0.4698691662540512
12,0.03,17,100,600,12.0,0.6210602730602731,3.052929292929293,0.46520616526930436
12,0.03,18,100,600,12.0,0.6488857808857809,3.0197979797979797,0.5687314758859342
12,0.03,19,100,600,12.0,0.6088934398934398,2.768686868686869,0.7347431190905971
12,0.03,20,100,600,12.0,0.6266323676323676,2.8892929292929295,0.5922420349250387
12,0.03,21,100,600,12.0,0.6154676434676434,2.8012121212121213,0.7077974161808386
12,0.03,22,100,600,12.0,0.6324271284271284,2.926262626262626,0.5750975699131851
12,0.03,23,100,600,12.0,0.6251285381285381,3.0632323232323233,0.5164604436324873
12,0.03,24,100,600,12.0,0.6317182817182817,2.911717171717172,0.55814835631822
12,0.03,25,100,600,12.0,0.6306930846930847,2.8474747474747475,0.641362708897389
12,0.03,26,100,600,12.0,0.6258009768009768,2.885858585858586,0.6115965948601583
12,0.03,27,100,600,12.0,0.6127286047286047,2.7636363636363637,0.7971700587510594
12,0.03,28,100,600,12.0,0.6478927738927739,3.0361616161616163,0.5143550565017906
12,0.03,29,100,600,12.0,0.6279130869130869,2.874949494949495,0.6398927401701802
12,0.05,0,100,600,12.0,0.597970695970696,2.751919191919192,0.6774876097613771
12,0.05,1,100,600,12.0,0.6047096237096237,2.745050505050505,0.7582106882233703
12,0.05,2,100,600,12.0,0.5912389832389833,2.7036363636363636,0.7375631643467128
12,0.05,3,100,600,12.0,0.6136288156288157,2.8014141414141416,0.6843178164178284
12,0.05,4,100,600,12.0,0.5851978576978577,2.6852525252525252,0.8605667600600401
12,0.05,5,100,600,12.0,0.5837221667221667,2.7185858585858584,0.7605049395589558
12,0.05,6,100,600,12.0,0.6004083694083694,2.682828282828283,0.8179878947725658
12,0.05,7,100,600,12.0,0.576916083916084,2.6058585858585857,0.8930798462162934
12,0.05,8,100,600,12.0,0.5949518259518259,2.721010101010101,0.8211996629758811
12,0.05,9,100,600,12.0,0.562030414030414,2.6014141414141414,1.0337561297540365
12,0.05,10,100,600,12.0,0.6118842268842268,2.758989898989899,0.7212020469894294
12,0.05,11,100,600,12.0,0.609974913974914,2.7232323232323234,0.7022015508860098
12,0.05,12,100,600,12.0,0.5716776556776556,2.624848484848485,0.9342770663468078
12,0.05,13,100,600,12.0,0.5857845487845488,2.6791919191919193,0.9066996735941093
12,0.05,14,100,600,12.0,0.5840560550560551,2.6595959595959595,0.9553352887038125
12,0.05,15,100,600,12.0,0.6025238095238096,2.7775757575757574,0.7314884104915301
12,0.05,16,100,600,12.0,0.5966909756909756,2.764242424242424,0.7461133528201128
12,0.05,17,100,600,12.0,0.5903611943611944,2.698989898989899,0.7782662728247085
12,0.05,18,100,600,12.0,0.5813856143856144,2.66,0.8623709583041967
12,0.05,19,100,600,12.0,0.5951618381618381,2.706060606060606,0.8262533224847676
12,0.05,20,100,600,12.0,0.5939292929292929,2.742424242424242,0.6985769227809465
12,0.05,21,100,600,12.0,0.6096806526806526,2.8385858585858585,0.6950880153171278
12,0.05,22,100,600,12.0,0.5826123876123875,2.7523232323232323,0.6648309927554852
12,0.05,23,100,600,12.0,0.5846340326340327,2.68989898989899,0.7691516401570756
12,0.05,24,100,600,12.0,0.5824472194472194,2.640808080808081,0.8571927119704792
12,0.05,25,100,600,12.0,0.5866873126873127,2.664848484848485,0.9314725412557472
12,0.05,26,100,600,12.0,0.5928751248751248,2.707878787878788,0.8197124577808885
12,0.05,27,100,600,12.0,0.6036632256632256,2.8062626262626265,0.7600674300047181
12,0.05,28,100,600,12.0,0.5713611943611944,2.5824242424242425,1.0120143526696181
12,0.05,29,100,600,12.0,0.6027958707958708,2.7452525252525253,0.7262060948305669
12,0.1,0,100,600,12.0,0.5187381229881229,2.4935353535353535,1.0870872202608133
12,0.1,1,100,600,12.0,0.5037424797424798,2.4753535353535354,1.3042449775285292
12,0.1,2,100,600,12.0,0.5136667776667777,2.474747474747475,1.317503897485951
12,0.1,3,100,600,12.0,0.527063159063159,2.5272727272727273,1.0806517960512059
12,0.1,4,100,600,12.0,0.5013579753579753,2.4317171717171715,1.471268524571132
12,0.1,5,100,600,12.0,0.4973070818070818,2.4397979797979796,1.4176443399128238
12,0.1,6,100,600,12.0,0.4944333444333444,2.444848484848485,1.3447330586141635
12,0.1,7,100,600,12.0,0.513015207015207,2.484040404040404,1.2107964308828474
12,0.1,8,100,600,12.0,0.5464716394716395,2.5721212121212123,0.9919442914363418
12,0.1,9,100,600,12.0,0.5253164058164058,2.5228282828282826,1.0691541121098225
12,0.1,10,100,600,12.0,0.5188118548118549,2.4820202020202022,1.3049558439047164
12,0.1,11,100,600,12.0,0.5095719835719836,2.4935353535353535,1.2121721781224202
12,0.1,12,100,600,12.0,0.5043101343101344,2.455959595959596,1.3785576924858114
12,0.1,13,100,600,12.0,0.5431849816849816,2.5157575757575756,1.118176800738296
12,0.1,14,100,600,12.0,0.5451620601620601,2.5375757575757576,1.0513923057323384
12,0.1,15,100,600,12.0,0.5133997668997669,2.4694949494949494,1.1816342835140057
12,0.1,16,100,600,12.0,0.5065252525252525,2.4915151515151517,1.3333923549096522
12,0.1,17,100,600,12.0,0.5064990564990565,2.449292929292929,1.4814085897028098
12,0.1,18,100,600,12.0,0.4859255189255189,2.4383838383838383,1.6716077715285047
12,0.1,19,100,600,12.0,0.5279514929514929,2.492121212121212,1.1663066972092435
12,0.1,20,100,600,12.0,0.5008807858807859,2.4442424242424243,1.3558940084097977
12,0.1,21,100,600,12.0,0.5253594183594184,2.485050505050505,1.319782776375197
12,0.1,22,100,600,12.0,0.5415514485514485,2.56969696969697,1.0490151781644244
12,0.1,23,100,600,12.0,0.5064034299034299,2.4690909090909092,1.3338767931470081
12,0.1,24,100,600,12.0,0.5272524142524142,2.545252525252525,1.1896708812519636
12,0.1,25,100,600,12.0,0.5034031524031524,2.4545454545454546,1.4112601247614034
12,0.1,26,100,600,12.0,0.5243062493062493,2.47959595959596,1.323171720607191
12,0.1,27,100,600,12.0,0.5536845376845377,2.5674747474747477,0.9563878041035039
12,0.1,28,100,600,12.0,0.4933127983127983,2.437373737373737,1.5994156551139447
12,0.1,29,100,600,12.0,0.5139845987345987,2.463636363636364,1.3571178222158662
12,0.2,0,100,600,12.0,0.36321017871017874,2.2925252525252526,2.264304073514269
12,0.2,1,100,600,12.0,0.396749678426149,2.3234343434343434,1.9634165673831339
12,0.2,2,100,600,12.0,0.3485302197802198,2.28020202020202,2.5512674409221616
12,0.2,3,100,600,12.0,0.39530732829262244,2.324242424242424,2.242581987722803
12,0.2,4,100,600,12.0,0.38514785214785213,2.3107070707070707,2.3308690391208047
12,0.2,5,100,600,12.0,0.37729847929847926,2.315151515151515,2.2970539722002696
12,0.2,6,100,600,12.0,0.425549062049062,2.341818181818182,1.9797624217980232
12,0.2,7,100,600,12.0,0.37636277611277613,2.2977777777777777,2.3280041395012354
12,0.2,8,100,600,12.0,0.37862770562770565,2.2947474747474748,2.2793005152229258
12,0.2,9,100,600,12.0,0.3844449831214537,2.303232323232323,2.1735659803859435
12,0.2,10,100,600,12.0,0.37957364857364856,2.2973737373737375,2.259059165466896
12,0.2,11,100,600,12.0,0.38618850593850595,2.3105050505050504,2.183370258949731
12,0.2,12,100,600,12.0,0.39730924630924636,2.3216161616161615,1.9762804539498535
12,0.2,13,100,600,12.0,0.3733212620712621,2.302020202020202,2.4383020226410954
12,0.2,14,100,600,12.0,0.3822387057387057,2.2856565656565655,2.330123515912687
12,0.2,15,100,600,12.0,0.37549514374514376,2.2967676767676766,2.309915798327825
12,0.2,16,100,600,12.0,0.3815249195249195,2.302828282828283,2.371988043289758
12,0.2,17,100,600,12.0,0.4222228147669324,2.3325252525252527,1.9229568254909193
12,0.2,18,100,600,12.0,0.3853500388500388,2.3064646464646463,2.039138044155307
12,0.2,19,100,600,12.0,0.3945905907817672,2.3248484848484847,1.9083239843164155
12,0.2,20,100,600,12.0,0.3816893694540753,2.306060606060606,2.376618553857063
12,0.2,21,100,600,12.0,0.35580691530691533,2.2753535353535352,2.406945066979672
12,0.2,22,100,600,12.0,0.3802673437673437,2.29979797979798,2.178674744817115
12,0.2,23,100,600,12.0,0.38402580752580756,2.308686868686869,2.0653370605298313
12,0.2,24,100,600,12.0,0.36172899322899327,2.2876767676767678,2.2220778178119995
12,0.2,25,100,600,12.0,0.40288350538350537,2.2955555555555556,2.315341903528795
12,0.2,26,100,600,12.0,0.39388877788877785,2.302828282828283,2.308667126126785
12,0.2,27,100,600,12.0,0.37040964427729134,2.288080808080808,2.301079508255537
12,0.2,28,100,600,12.0,0.4150487845487845,2.335151515151515,2.0220439796300216
12,0.2,29,100,600,12.0,0.37737151737151736,2.29979797979798,2.33215619369861
12,0.3,0,100,600,12.0,0.28026939726939726,2.197979797979798,3.264512530495047
12,0.3,1,100,600,12.0,0.2814285469432528,2.1981818181818182,3.2819075120461467
12,0.3,2,100,600,12.0,0.25964223031870093,2.201212121212121,3.2843231555378907
12,0.3,3,100,600,12.0,0.2920785358432417,2.2165656565656566,3.036270701456562
12,0.3,4,100,600,12.0,0.2630723769694358,2.183030303030303,3.3370880988203484
12,0.3,5,100,600,12.0,0.3151493228993229,2.2381818181818183,2.7351806053731087
12,0.3,6,100,600,12.0,0.30524365830248185,2.2125252525252526,3.012558093046691
12,0.3,7,100,600,12.0,0.27525332837097544,2.2064646464646467,3.140154466178374
12,0.3,8,100,600,12.0,0.2981727716727717,2.2117171717171717,3.175026404628658
12,0.3,9,100,600,12.0,0.29619534060710534,2.227272727272727,3.0279965442936967
12,0.3,10,100,600,12.0,0.2593132423132423,2.189090909090909,3.4092700848271322
12,0.3,11,100,600,12.0,0.2571561494061494,2.1965656565656566,3.450975651333706
12,0.3,12,100,600,12.0,0.2893487900987901,2.2094949494949496,3.1770078173043776
12,0.3,13,100,600,12.0,0.3004676189823249,2.2145454545454544,3.054967573237557
12,0.3,14,100,600,12.0,0.27320250337897395,2.2044444444444444,3.1180347790178504
12,0.3,15,100,600,12.0,0.3110148185148185,2.2307070707070706,2.9155551335196317
12,0.3,16,100,600,12.0,0.3005480907980908,2.2224242424242426,2.831275050888518
12,0.3,17,100,600,12.0,0.2708360495713437,2.1981818181818182,3.31165025174395
12,0.3,18,100,600,12.0,0.29633367286308465,2.2256565656565654,2.8454569469564044
12,0.3,19,100,600,12.0,0.2810058275058275,2.2115151515151514,2.7424035161407834
12,0.3,20,100,600,12.0,0.29857345432345433,2.215959595959596,2.911026781911497
12,0.3,21,100,600,12.0,0.28939685804391685,2.2163636363636363,3.229803222524776
12,0.3,22,100,600,12.0,0.31522738372738374,2.2414141414141415,2.6395767713422753
12,0.3,23,100,600,12.0,0.2618380100291865,2.1884848484848485,3.3080030667852194
12,0.3,24,100,600,12.0,0.32102006327006327,2.231919191919192,2.916858443638693
12,0.3,25,100,600,12.0,0.3310330796654326,2.2418181818181817,2.5575911580956254
12,0.3,26,100,600,12.0,0.30937919270272213,2.2365656565656566,2.781699401631098
12,0.3,27,100,600,12.0,0.309743894993895,2.2173737373737374,2.950906794039217
12,0.3,28,100,600,12.0,0.2806659631218455,2.2066666666666666,3.0820009430414497
12,0.3,29,100,600,12.0,0.3218551171051171,2.2325252525252526,2.916200332774151
12,0.4,0,100,600,12.0,0.22281004693620793,2.1672727272727275,3.5535815463680476
12,0.4,1,100,600,12.0,0.22606154466448583,2.157171717171717,3.849184601489984
12,0.4,2,100,600,12.0,0.20252822426971032,2.1365656565656566,3.9972257294064946
12,0.4,3,100,600,12.0,0.19973581973581972,2.1505050505050507,4.18835022834603
12,0.4,4,100,600,12.0,0.1953868533427357,2.137979797979798,4.202821540081051
12,0.4,5,100,600,12.0,0.22608165690518633,2.1626262626262625,3.8667909483681173
12,0.4,6,100,600,12.0,0.18814992034109682,2.1466666666666665,3.8523748348863
12,0.4,7,100,600,12.0,0.2167629951747599,2.153131313131313,3.995603155207818
12,0.4,8,100,600,12.0,0.21875044073573485,2.16020202020202,3.8484445369890317
12,0.4,9,100,600,12.0,0.19431768068532776,2.135959595959596,4.07764794433835
12,0.4,10,100,600,12.0,0.21310451639863406,2.149090909090909,4.145432252576191
12,0.4,11,100,600,12.0,0.24351717889953187,2.163838383838384,3.720740298518602
12,0.4,12,100,600,12.0,0.17975825318472377,2.125656565656566,4.33587746978617
12,0.4,13,100,600,12.0,0.21116468825292356,2.1446464646464647,3.69042566496088
12,0.4,14,100,600,12.0,0.22798642860407564,2.1646464646464647,3.7831397444289134
12,0.4,15,100,600,12.0,0.20330871905871906,2.1446464646464647,4.037238275913997
12,0.4,16,100,600,12.0,0.22543628593628592,2.1577777777777776,3.674157623601962
12,0.4,17,100,600,12.0,0.2171670208876091,2.15010101010101,4.016889625720908
12,0.4,18,100,600,12.0,0.21037010212010213,2.140808080808081,3.938814676674398
12,0.4,19,100,600,12.0,0.1899911754911755,2.1363636363636362,4.146960211937259
12,0.4,20,100,600,12.0,0.1934688938512468,2.120808080808081,4.505896672340025
12,0.4,21,100,600,12.0,0.23430813630813632,2.175959595959596,3.585680787155891
12,0.4,22,100,600,12.0,0.23589521297416036,2.165656565656566,3.603122336429979
12,0.4,23,100,600,12.0,0.19824641045229283,2.1458585858585857,4.115557465927968
12,0.4,24,100,600,12.0,0.23423785364961833,2.162020202020202,3.454911165717102
12,0.4,25,100,600,12.0,0.20779127898245545,2.1498989898989898,3.993099801643649
12,0.4,26,100,600,12.0,0.19955055402114227,2.1345454545454547,4.075772147214308
12,0.4,27,100,600,12.0,0.20556989252577487,2.148282828282828,4.223143751310978
12,0.4,28,100,600,12.0,0.2333091353091353,2.157171717171717,3.8221969710094754
12,0.4,29,100,600,12.0,0.21884597428715075,2.16020202020202,3.4256478614897805
12,0.5,0,100,600,12.0,0.15813448806095864,2.1046464646464647,4.730108098671535
12,0.5,1,100,600,12.0,0.1745937755055402,2.1173737373737374,4.426203729359972
12,0.5,2,100,600,12.0,0.1588307313601431,2.1113131313131315,4.647299766124405
12,0.5,3,100,600,12.0,0.14917977937095583,2.0903030303030303,5.169946330408563
12,0.5,4,100,600,12.0,0.17691287470699238,2.1214141414141414,4.600885214013205
12,0.5,5,100,600,12.0,0.16549942919137967,2.108282828282828,4.592760332940079
12,0.5,6,100,600,12.0,0.1734546891017479,2.1175757575757577,4.265824100107656
12,0.5,7,100,600,12.0,0.18590661625955743,2.1262626262626263,4.346426081046072
12,0.5,8,100,600,12.0,0.15896573206635126,2.101212121212121,4.714848767509039
12,0.5,9,100,600,12.0,0.18025819278760455,2.1234343434343432,4.455747816169886
12,0.5,10,100,600,12.0,0.1554247010299642,2.113131313131313,4.442670207457058
12,0.5,11,100,600,12.0,0.16666318330792015,2.1036363636363635,4.892297577895273
12,0.5,12,100,600,12.0,0.16477668736492265,2.1145454545454547,4.630607416714651
12,0.5,13,100,600,12.0,0.17305401212134958,2.1264646464646466,4.568899922893975
12,0.5,14,100,600,12.0,0.1714229104229104,2.118989898989899,4.659981297373587
12,0.5,15,100,600,12.0,0.17026867997843229,2.113939393939394,5.005038564259212
12,0.5,16,100,600,12.0,0.16440453990453988,2.1224242424242425,4.692566704190086
12,0.5,17,100,600,12.0,0.17566033966033967,2.118989898989899,4.36338380281984
12,0.5,18,100,600,12.0,0.17696457240729685,2.124848484848485,4.106453620265056
12,0.5,19,100,600,12.0,0.17630004962357904,2.122020202020202,4.360253070538375
12,0.5,20,100,600,12.0,0.16546415512591983,2.1133333333333333,4.288985051934337
12,0.5,21,100,600,12.0,0.16052655677655678,2.1105050505050507,4.584524347587241
12,0.5,22,100,600,12.0,0.17463704106351166,2.1151515151515152,4.350857627285272
12,0.5,23,100,600,12.0,0.16453801298460743,2.111919191919192,4.732131326485913
12,0.5,24,100,600,12.0,0.17329996800585035,2.1153535353535355,4.527850131324154
12,0.5,25,100,600,12.0,0.15902092678563268,2.114949494949495,4.603319914402951
12,0.5,26,100,600,12.0,0.1581985041102688,2.1115151515151513,4.624037735201596
12,0.5,27,100,600,12.0,0.15247767102178866,2.1094949494949495,3.994793828885313
12,0.5,28,100,600,12.0,0.14671259296259295,2.1016161616161617,4.763851524064745
12,0.5,29,100,600,12.0,0.1719152837186893,2.11979797979798,4.511642639062211
12,0.7,0,100,600,12.0,0.12549009976951153,2.0747474747474746,5.2067435934739565
12,0.7,1,100,600,12.0,0.12208271303859539,2.0854545454545454,4.966880632968244
12,0.7,2,100,600,12.0,0.12375212523974134,2.0905050505050506,4.932054875893109
12,0.7,3,100,600,12.0,0.12338701056425515,2.0793939393939396,5.284563859679145
12,0.7,4,100,600,12.0,0.12384802040065197,2.077979797979798,5.0040879690037565
12,0.7,5,100,600,12.0,0.1207514740161799,2.0765656565656565,5.2218660630070035
12,0.7,6,100,600,12.0,0.1289810604771905,2.085858585858586,5.452324768237298
12,0.7,7,100,600,12.0,0.1299820898056192,2.0739393939393937,5.383852706149673
12,0.7,8,100,600,12.0,0.11975772919890566,2.0787878787878786,5.196094572714502
12,0.7,9,100,600,12.0,0.1180417997035644,2.0795959595959594,5.010006299158164
12,0.7,10,100,600,12.0,0.12474132360587468,2.0733333333333333,5.218630500452017
12,0.7,11,100,600,12.0,0.10451531638296345,2.0753535353535355,5.486010413955543
12,0.7,12,100,600,12.0,0.12402431976348385,2.0787878787878786,5.0193669508942005
12,0.7,13,100,600,12.0,0.10972119873590462,2.075151515151515,5.470513296574111
12,0.7,14,100,600,12.0,0.12399793180675533,2.0761616161616163,4.967803694341532
12,0.7,15,100,600,12.0,0.11983404993699111,2.078989898989899,5.173472672387435
12,0.7,16,100,600,12.0,0.13322075198623187,2.0785858585858588,5.2214257404908375
12,0.7,17,100,600,12.0,0.13047593256416787,2.089292929292929,5.016996277410724
12,0.7,18,100,600,12.0,0.1315951270951271,2.082626262626263,4.833666583953315
12,0.7,19,100,600,12.0,0.12467788094258683,2.0933333333333333,5.355157518023764
12,0.7,20,100,600,12.0,0.1124553502053502,2.068080808080808,5.633829256678428
12,0.7,21,100,600,12.0,0.11472359829712771,2.071111111111111,5.205304266432933
12,0.7,22,100,600,12.0,0.12332549150196209,2.0862626262626263,4.818151695817625
12,0.7,23,100,600,12.0,0.1121068874366088,2.072323232323232,5.179299251472242
12,0.7,24,100,600,12.0,0.12076506826506826,2.083838383838384,5.0740440447892246
12,0.7,25,100,600,12.0,0.12326106573165398,2.0787878787878786,4.8967324485814485
12,0.7,26,100,600,12.0,0.13288974913974913,2.088282828282828,5.076129444196125
12,0.7,27,100,600,12.0,0.1389721748839396,2.0905050505050506,4.971853680022147
12,0.7,28,100,600,12.0,0.1254847244259009,2.0886868686868687,5.115396674676253
12,0.7,29,100,600,12.0,0.13142234889293714,2.0862626262626263,5.073650668037628
12,0.9,0,100,600,12.0,0.10952813689578395,2.072323232323232,5.4703415752853335
12,0.9,1,100,600,12.0,0.10396733821733822,2.068888888888889,5.583401232096915
12,0.9,2,100,600,12.0,0.10620946210652094,2.0725252525252524,5.098011699646483
12,0.9,3,100,600,12.0,0.12153794734677087,2.076969696969697,5.4300982785071765
12,0.9,4,100,600,12.0,0.10421738392326628,2.070909090909091,5.241137433046889
12,0.9,5,100,600,12.0,0.11098233139409609,2.0721212121212123,5.065323795283962
12,0.9,6,100,600,12.0,0.12179791940086057,2.0844444444444443,5.187754604648126
12,0.9,7,100,600,12.0,0.1081437663643546,2.0707070707070705,5.26365049621536
12,0.9,8,100,600,12.0,0.11102749538043655,2.077171717171717,4.9438918743207205
12,0.9,9,100,600,12.0,0.11449111707006443,2.075959595959596,5.1666861502261145
12,0.9,10,100,600,12.0,0.11770969802471351,2.074949494949495,5.318255380929566
12,0.9,11,100,600,12.0,0.11448366013071895,2.0862626262626263,5.121696589724378
12,0.9,12,100,600,12.0,0.11606480250056102,2.068888888888889,5.025938139119198
12,0.9,13,100,600,12.0,0.11275357975357975,2.0765656565656565,5.485743400308606
12,0.9,14,100,600,12.0,0.11082159137731892,2.0773737373737373,5.5509298231513595
12,0.9,15,100,600,12.0,0.1207726701403172,2.072929292929293,4.960270554532366
12,0.9,16,100,600,12.0,0.11250879426730821,2.0735353535353536,5.448544885896121
12,0.9,17,100,600,12.0,0.11564530352688247,2.0757575757575757,5.324969014431923
12,0.9,18,100,600,12.0,0.10539336471921612,2.0614141414141414,5.255242469447662
12,0.9,19,100,600,12.0,0.11324326438954921,2.0755555555555554,5.048715662758253
12,0.9,20,100,600,12.0,0.10199011935776642,2.0674747474747477,5.418417812882693
12,0.9,21,100,600,12.0,0.11002780581169327,2.0775757575757576,5.019133454246208
12,0.9,22,100,600,12.0,0.11875476406977954,2.0745454545454547,4.82337914031913
12,0.9,23,100,600,12.0,0.1197188864626945,2.081212121212121,4.883712411829332
12,0.9,24,100,600,12.0,0.11082739156268567,2.078989898989899,5.248359713560967
12,0.9,25,100,600,12.0,0.10585503419868746,2.076969696969697,5.379581273596071
12,0.9,26,100,600,12.0,0.11734535339101904,2.0739393939393937,5.429101202380814
12,0.9,27,100,600,12.0,0.12653010912376236,2.0713131313131314,5.294475942841082
12,0.9,28,100,600,12.0,0.1172202253370984,2.0804040404040403,4.837419798842502
12,0.9,29,100,600,12.0,0.1121559829059829,2.0686868686868687,5.240222912895884
12,1.0,0,100,600,12.0,0.1067935512200218,2.0707070707070705,5.121870074931307
12,1.0,1,100,600,12.0,0.10731221556221555,2.0705050505050506,5.431543298039988
